time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2
6.0,-0.002083000028505921,-0.0021130000241100784,0.0004680000129155813,-0.002005347052148336,-0.03236427521193201,-0.990192748412032,-0.13589319330150082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0255772288668225e-11,3.8036275533180033e-10,1.0332807001772458e-10,-1.0048537735141196e-09,1.0660578161971528e-10,-1.8960917750588103e-10,0.0,0.0,0.0,-0.0012875189797364626,-0.02417702271211438,-0.0067699365351844105
16.0,-0.002083000028505921,-0.0021130000241100784,0.0004680000129155813,-0.002005347052148336,-0.03236427521193201,-0.990192748412032,-0.13589319330150082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0255772288668225e-11,3.8036275533180033e-10,1.0332807001772458e-10,-1.0048537735141196e-09,1.0660578161971528e-10,-1.8960917750588103e-10,0.0,0.0,0.0,-3.1413514500190264e-06,-5.8988276327692714e-05,-1.651762054466284e-05
26.0,-0.002083000028505921,-0.0021130000241100784,0.0004680000129155813,-0.002005347052148336,-0.03236427521193201,-0.990192748412032,-0.13589319330150082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02076985264798204,-0.02076985264798204,0.0,2.0255772288668225e-11,3.8036275533180033e-10,1.0332807001772458e-10,-1.0048537735141196e-09,1.0660578161971528e-10,-1.8960917750588103e-10,0.0,0.0,0.0,-3.1186483376148443e-06,-5.856195743618872e-05,-1.6398244727648528e-05
36.0,-0.002726000035181641,-0.0035280000884085885,-0.00026599998818710436,-0.0019961590391729626,-0.032343770770131466,-0.9901128379872552,-0.13647938220730246,0.0,0.0,0.0,1.0,-0.00030394907081959994,-0.00030394907081959994,0.0,-0.021760321328404834,-0.021760321328404834,0.0,2.5405504524319765e-11,7.207520431470353e-10,1.9652318579967314e-10,-1.886153349074891e-09,5.607487724505986e-10,-1.7586120979870126e-09,-7.902675841309598e-05,-7.902675841309598e-05,0.0,-4.133269410706784e-06,-5.868886069501034e-05,-1.6522132745940934e-05
48.0,-0.002726000035181641,-0.0035280000884085885,-0.00026599998818710436,-0.0019961590391729626,-0.032343770770131466,-0.9901128379872552,-0.13647938220730246,0.0,0.0,0.0,1.0,-0.0005065817846993333,-0.0005065817846993333,0.0,-0.02270377922039512,-0.02270377922039512,0.0,2.4525563100318474e-11,9.742833821462608e-10,2.6552563780842754e-10,-2.542392916872552e-09,8.848512957119102e-10,-2.9220130953997038e-09,-0.00013171126402182666,-0.00013171126402182666,0.0,-4.87899100882245e-06,-6.927746420478904e-05,-1.9503044467704404e-05
58.0,-0.002726000035181641,-0.0035280000884085885,-0.00026599998818710436,-0.0019961590391729626,-0.032343770770131466,-0.9901128379872552,-0.13647938220730246,0.0,0.0,0.0,1.0,-0.0009118472124587998,-0.0009118472124587998,0.0,-0.024477544899803663,-0.024477544899803663,0.0,2.257773349348052e-11,1.535497839034091e-09,4.18268781046195e-10,-3.995038314020057e-09,1.6022814259911026e-09,-5.49730600192168e-09,-0.00023708027523928796,-0.00023708027523928796,0.0,-4.3213556654631596e-06,-6.135952328851294e-05,-1.72739797125872e-05
69.0,-0.002726000035181641,-0.0035280000884085885,-0.00026599998818710436,-0.0019961590391729626,-0.032343770770131466,-0.9901128379872552,-0.13647938220730246,0.0,0.0,0.0,1.0,-0.001114479926338533,-0.001114479926338533,0.0,-0.025316241681364614,-0.025316241681364614,0.0,2.151641818358191e-11,1.8412871612317314e-09,5.014940466603867e-10,-4.786542249700105e-09,1.9931880937893746e-09,-6.900507688337148e-09,-0.0002897647808480186,-0.0002897647808480186,0.0,-4.5106358094263365e-06,-6.404713807902494e-05,-1.80305990746422e-05
80.0,-0.002726000035181641,-0.0035280000884085885,-0.00026599998818710436,-0.0019961590391729626,-0.032343770770131466,-0.9901128379872552,-0.13647938220730246,0.0,0.0,0.0,1.0,-0.0013171126402182665,-0.0013171126402182665,0.0,-0.026912916504951655,-0.02612717778182534,0.0,2.0177698712041008e-11,2.162810238815579e-09,5.889986261532491e-10,-5.618139974828143e-09,2.416962360551466e-09,-8.423467872526505e-09,-0.0003424492864567493,-0.0003424492864567493,0.0,-4.788852789988334e-06,-6.799757924138734e-05,-1.9142730278360215e-05
91.0,-0.002726000035181641,-0.0035280000884085885,-0.00026599998818710436,-0.0019961590391729626,-0.032343770770131466,-0.9901128379872552,-0.13647938220730246,0.0,0.0,0.0,1.0,-0.0017223780679777331,-0.0017223780679777331,0.0,-0.027675686810539935,-0.027675686810539935,0.0,1.8013867374817182e-11,2.850452512739967e-09,7.761539132126534e-10,-7.398662063859102e-09,3.2832575506966587e-09,-1.153135128003449e-08,-0.00044781829767421064,-0.00044781829767421064,0.0,-4.279404280318883e-06,-6.076384980245432e-05,-1.7106285259272745e-05
103.0,-0.002726000035181641,-0.0035280000884085885,-0.00026599998818710436,-0.0019961590391729626,-0.032343770770131466,-0.9901128379872552,-0.13647938220730246,0.0,0.0,0.0,1.0,-0.0019250107818574664,-0.0019250107818574664,0.0,-0.029139839842597413,-0.029139839842597413,0.0,1.649670085277161e-11,3.2875830413494387e-09,8.951257075517692e-10,-8.530129086035478e-09,3.842064631021011e-09,-1.3537249623770806e-08,-0.0005005028032829412,-0.0005005028032829412,0.0,-5.020454391447547e-06,-7.128612222616625e-05,-2.0068523403185168e-05
