time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2
6.0,-0.00045699998736381525,-0.0006430000066757201,-2.5999999706982604e-05,0.014738247162077531,0.009286425866647853,-0.785583623057953,-0.6185098487849486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.663350051254788e-09,7.481202777322363e-08,2.9993072603115774e-07,-7.602848810458249e-07,-1.4408877397170836e-06,3.6260099535790915e-07,0.0,0.0,0.0,-0.0010021643402719999,-0.013238444697790142,-0.05470763541236326
18.0,-0.00045699998736381525,-0.0006430000066757201,-2.5999999706982604e-05,0.014738247162077531,0.009286425866647853,-0.785583623057953,-0.6185098487849486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.663350051254788e-09,7.481202777322363e-08,2.9993072603115774e-07,-7.602848810458249e-07,-1.4408877397170836e-06,3.6260099535790915e-07,0.0,0.0,0.0,-1.0186268487034048e-06,-1.3455912031937063e-05,-5.56063152725884e-05
29.0,-0.00045699998736381525,-0.0006430000066757201,-2.5999999706982604e-05,0.014738247162077531,0.009286425866647853,-0.785583623057953,-0.6185098487849486,0.0,0.0,0.0,1.0,0.0,-0.00020263271387973333,0.0,-0.02076985264798204,-0.02026327087608004,-0.021760321328404834,5.66681067380298e-09,7.485242672420198e-08,3.000926327697491e-07,-7.606795248857928e-07,-1.4421077417846942e-06,3.6290450651554146e-07,0.0,-5.268450560873067e-05,0.0,-9.85215435074287e-07,-1.3014552133335982e-05,-5.378240340306674e-05
40.0,-0.00045699998736381525,-0.0006430000066757201,-2.5999999706982604e-05,0.014738247162077531,0.009286425866647853,-0.785583623057953,-0.6185098487849486,0.0,0.0,0.0,1.0,-0.00030394907081959994,-0.00040526542775946666,-0.0005065817846993333,-0.021760321328404834,-0.02026327087608004,-0.02270377922039512,5.670993219595395e-09,7.500584029039865e-08,3.0070875208834916e-07,-7.623421368426847e-07,-1.4422400442729847e-06,3.6294741620086015e-07,-7.902675841309598e-05,-0.00010536901121746134,-0.00013576391829942132,-9.859047971658047e-07,-1.3023658505972263e-05,-5.382003532475297e-05
52.0,-0.00045699998736381525,-0.0006430000066757201,-2.5999999706982604e-05,0.014738247162077531,0.009286425866647853,-0.785583623057953,-0.6185098487849486,0.0,0.0,0.0,1.0,-0.0007092144985790666,-0.0007092144985790666,-0.0007092144985790666,-0.023607987156698436,-0.02026327087608004,-0.023607987156698436,5.6806037968666936e-09,7.511815973223061e-08,3.0115889588783256e-07,-7.63591446870871e-07,-1.441366794850612e-06,3.627619046920279e-07,-0.00018439576963055732,-0.00018439576963055732,-0.00019006948561918987,-1.049912559321505e-06,-1.3869191703948116e-05,-5.731418610906936e-05
63.0,-0.00045699998736381525,-0.0006430000066757201,-2.5999999706982604e-05,0.014738247162077531,0.009286425866647853,-0.785583623057953,-0.6185098487849486,0.0,0.0,0.0,1.0,-0.0009118472124587998,-0.0009118472124587998,-0.0009118472124587998,-0.024477544899803663,-0.02026327087608004,-0.025316241681364614,5.685572072134084e-09,7.522092890889512e-08,3.0157131332818203e-07,-7.647067568912989e-07,-1.4413882712427503e-06,3.627801313374166e-07,-0.00023708027523928796,-0.00023708027523928796,-0.00024437505293895836,-1.0378900738085016e-06,-1.371037642465901e-05,-5.6657884814196605e-05
76.0,-0.00045699998736381525,-0.0006430000066757201,-2.5999999706982604e-05,0.014738247162077531,0.009286425866647853,-0.785583623057953,-0.6185098487849486,0.0,0.0,0.0,1.0,-0.001114479926338533,-0.001114479926338533,-0.001114479926338533,-0.02612717778182534,-0.02026327087608004,0.0,5.699125077188318e-09,7.50350971445283e-08,3.0082233120889627e-07,-7.627806228181367e-07,-1.4385630562354768e-06,3.621338983462253e-07,-0.0002897647808480186,-0.0002897647808480186,-0.0002986806202587269,-1.0851116873214248e-06,-1.4334167048521744e-05,-5.92356883857619e-05
87.0,0.00824099965393543,0.0073689999990165225,-0.007251999806612728,0.014721261982127597,0.00934935111147458,-0.7856458739532035,-0.6184299383601719,0.0,0.0,0.0,1.0,-0.0015197453540979997,-0.0014184289971581332,-0.001114479926338533,-0.026912916504951655,-0.02026327087608004,0.0,2.6376513781879648e-08,8.445976789113453e-08,3.3543827716245773e-07,-8.532104319673483e-07,-1.5285663926550852e-06,4.3847558552512884e-07,-0.0003951337920654799,-0.00036879153926111464,-0.0002986806202587269,-4.731218089184024e-06,-1.4985479005507198e-05,-6.133962400934377e-05
98.0,0.00824099965393543,0.0073689999990165225,-0.007251999806612728,0.014721261982127597,0.00934935111147458,-0.7856458739532035,-0.6184299383601719,0.0,0.0,0.0,1.0,-0.0017223780679777331,-0.0016210617110378666,-0.001114479926338533,-0.02841745423586516,-0.02026327087608004,0.0,2.63410634059619e-08,8.449401147834763e-08,3.355808972387858e-07,-8.529330524995159e-07,-1.5471401716612074e-06,4.4286898132813136e-07,-0.00044781829767421064,-0.00042147604486984536,-0.0002986806202587269,-4.630797872230998e-06,-1.4667411855671458e-05,-6.003768902458433e-05
110.0,0.00824099965393543,0.0073689999990165225,-0.007251999806612728,0.014721261982127597,0.00934935111147458,-0.7856458739532035,-0.6184299383601719,0.0,0.0,0.0,1.0,-0.0021276434957372,-0.0018236944249175996,-0.001114479926338533,-0.029139839842597413,-0.02026327087608004,0.0,2.6294105330557977e-08,8.452751585032408e-08,3.3572219905125166e-07,-8.522890786509417e-07,-1.5758786158653073e-06,4.4968742481319993e-07,-0.0005531873088916719,-0.0004741605504785759,-0.0002986806202587269,-4.9923810686847645e-06,-1.581267662619414e-05,-6.472556789647036e-05
