time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
46605.0,0.1738709956407547,0.006934000179171562,-0.7462249994277954,0.8559079766273499,-0.06215300038456917,0.11158300191164017,0.5011069774627686,0.7811426778648206,-0.08078280260947901,0.10252601959102235,0.6105560342241787,-0.015780022593384232,-0.01182868467272943,-0.005040488757758366,0.11715210057005673,0.10764356071145618,0.0720879589782566,-0.008637558202251178,4.411228912462567e-05,-0.004388829259410177,0.0002804021548607812,0.04554702480000296,-0.00018250143851600753,-0.058231989857491576,0.08438365735440893,-0.008102774113666205,0.024712808093031904,0.0011777500655817095,-0.004695137203527708,0.1982253154129789,0.000773563240453385,-0.7397843717540593
46631.0,0.16881200671195984,-0.07149799913167953,-0.7523109316825867,0.8673110008239746,-0.0603020004928112,0.11201400309801102,0.4812360107898712,0.7870788161644086,-0.07977584761838434,0.10331147093807672,0.6028843100086553,-0.01228460827895883,-0.008079979465954365,-0.004381932437649233,0.14616447684011702,0.20477681611037563,0.0,-0.02541550231802253,0.0006033580241555385,-0.012863981159551846,0.0030867646226661258,0.13398747396649494,0.00036060044028774635,-0.039811766681658596,0.06627853136493418,-0.005464103714639483,0.024871288238286268,0.0011586026555146277,-0.004653744985208177,0.19949529403951977,0.0007785192612300618,-0.7445239800044952
46652.0,0.16881200671195984,-0.07149799913167953,-0.7523109316825867,0.8673110008239746,-0.0603020004928112,0.11201400309801102,0.4812360107898712,0.7919624418547652,-0.07893186168694015,0.1039577178532431,0.5964545622265096,-0.009118472124587999,-0.003748705206775066,-0.0050151596685234,0.060472502470865004,0.18194683977187315,-0.0785049771916531,-0.025440699307578106,0.0006272057987540355,-0.012876884152902366,0.003204588236334311,0.1341204087235599,0.0003908857982754632,-0.01842184310628937,0.05146531647629618,-0.002563916956303549,0.02500342640311816,0.0011423957497346958,-0.0046192320245462834,0.19949529403951977,0.0007785192612300754,-0.7445239800044952
46677.0,0.20128899812698364,-0.04291599988937378,-0.7590960264205933,0.878512978553772,-0.05689699947834015,0.11203499883413315,0.46089598536491394,0.797736241722956,-0.07791523156857395,0.10472183430515454,0.5887099818680781,-0.009169130303057932,-0.00020263271387973333,-0.008029321287484433,-0.07796546760457745,0.07847941254253406,-0.1759206519284079,-0.020983407200468422,-0.0057128826678564636,-0.010443000485841132,-0.028131567788103905,0.1105048600135566,-0.007618715120174514,-0.0008657209045349748,0.055507449234516705,-0.00021244353242197718,0.02513761140167455,0.0011638923236455632,-0.004584578075154581,0.2032891492137983,0.0007933245695042285,-0.758682790955469
46703.0,0.20128899812698364,-0.04291599988937378,-0.7590960264205933,0.878512978553772,-0.05689699947834015,0.11203499883413315,0.46089598536491394,0.8038177634787,-0.07682153240486728,0.1055267646125317,0.5803788049416345,-0.012183291922018964,0.00040526542775946666,-0.011803355583494466,-0.1756952230399115,-0.05415739077961317,-0.08990943225941207,-0.02104063932455495,-0.005746749407768021,-0.010471362688153721,-0.02829862686364667,0.11080618207209847,-0.007662748133122364,0.0022009609707045463,0.07519720233757389,0.00015980573956724697,0.025267398897810257,0.0012098997504576092,-0.004551324494162021,0.20328914921379826,0.0007933245695042156,-0.7586827909554688
46730.0,0.12431100010871887,0.039044998586177826,-0.7577210068702698,0.8890389800071716,-0.05540499836206436,0.11283999681472778,0.4402349889278412,0.8097089597401539,-0.07573872007459001,0.10630659514857785,0.5721310642028599,-0.017173122501307397,-0.0020009980495623667,-0.0126898737067183,-0.1710417375541311,-0.15205305174524508,0.04829244031541775,-0.006897931563817578,0.012580905487017702,-0.003468328718657487,0.0621569907931143,0.03634995187879417,0.015977772674122193,-0.009830643860882565,0.10098068454989004,-0.0013499759757119095,0.025336772753562792,0.0011918876405238952,-0.00453352040665842,0.1979313567602676,0.0007724160832021383,-0.7386873069479591
46751.0,0.12431100010871887,0.039044998586177826,-0.7577210068702698,0.8890389800071716,-0.05540499836206436,0.11283999681472778,0.4402349889278412,0.8143247297714546,-0.0748736261114482,0.10691765992362443,0.5655420307917234,-0.020035309584858628,-0.005217792382403132,-0.011068811995680432,-0.08883263697923945,-0.06796519388580935,0.1272862689169563,-0.006848345138253181,0.012655428859740327,-0.0034436732330267524,0.06252508003817565,0.03608882844241972,0.016072804051665217,-0.025728453790206687,0.11305726551850996,-0.0034656840902462724,0.02532079245296472,0.001100921789926689,-0.004537557609428741,0.19793135676026757,0.0007724160832021417,-0.7386873069479589
46776.0,0.12431100010871887,0.039044998586177826,-0.7577210068702698,0.8890389800071716,-0.05540499836206436,0.11283999681472778,0.4402349889278412,0.8198439981748986,-0.07381913638271015,0.10764841380313775,0.5575108723298372,-0.02071919499420273,-0.005648386899397566,-0.006940170450380866,0.0636330028230401,0.04829244031541775,0.16356399790018444,-0.006775143385921843,0.012880783285965711,-0.0034074692945463433,0.06363824538913587,0.03570347303176222,0.016359845514432887,-0.027873225095835022,0.11118258499359994,-0.0037495515942459986,0.02530160882822248,0.0009902224040804822,-0.004542402791010023,0.19793135676026757,0.0007724160832021611,-0.7386873069479589
46801.0,0.0997370034456253,-0.005042999982833862,-0.7625460028648376,0.8973000049591064,-0.05551400035619736,0.11363299936056137,0.4229159951210022,0.8250918895780213,-0.07279540509424111,0.10834331953464449,0.549714405725327,-0.018059640624531234,-0.003368768868250566,-0.0038246924744799664,0.16179588567335032,0.1469112467604398,0.05720127347498757,-0.016222909969284653,0.019982620298946294,-0.008017402447504656,0.09860052422198522,0.08539718919995332,0.02586422856597366,-0.016703541346316717,0.09407364791860481,-0.0020552930691691983,0.02536239424341233,0.0008100698620852285,-0.004527302333668834,0.19752019585834663,0.0007708115507085722,-0.7371528389165487
46822.0,0.0997370034456253,-0.005042999982833862,-0.7625460028648376,0.8973000049591064,-0.05551400035619736,0.11363299936056137,0.4229159951210022,0.8294397438414243,-0.07193103343665881,0.1089191090642731,0.5431319042789254,-0.015121466273275097,0.00020263271387973333,-0.003596730671365266,0.10004196181427949,0.224040854441379,-0.05415739077961317,-0.016253238676310625,0.02002871625873404,-0.008032329472792673,0.09882800909518291,0.08555679856052507,0.025923765172910167,0.0009361853394426433,0.07927314676998515,0.00027323560543584803,0.025413365420169785,0.0006584848289871217,-0.004514641836656078,0.19752019585834668,0.000770811550708562,-0.7371528389165489
