time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_i2b_0,q_i2b_1,q_i2b_2,q_i2b_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
5.0,-0.016140999272465706,-0.001753999968059361,0.0396139994263649,0.9999769926071167,0.003882999997586012,-0.00558099988847971,0.00021800000104121864,0.9669540317040016,0.0,0.0,0.25495078068399113,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.004858163856420465,-0.0014590325415636068,-0.1208,-0.007444727251645776,0.024783914551708287,-0.00010930848639675399,0.0047839934621036724,-0.006879187875727333,0.0,0.48733119973463673,0.16142729106884474,-0.006694130477938719,0.0,0.0,0.039416541339314014
32.0,-0.016140999272465706,-0.001753999968059361,0.0396139994263649,0.9999769926071167,0.003882999997586012,-0.00558099988847971,0.00021800000104121864,0.9668218882297889,0.0,0.0,0.2554514365584698,-0.0007092144985790666,-0.00030394907081959994,-0.1208,-0.10563243107700525,-0.0708849741787032,0.0,-0.053,-0.02586586032053561,-0.1208,-0.13197552139241472,0.3785218271528564,-0.0014654466336382114,0.0032336314061664874,-0.0032616764118739007,-5.5546974673911596e-06,0.4880952421089454,0.16195722970704168,-0.006706775101051712,0.0,0.0,0.039416541339314014
58.0,-0.016140999272465706,-0.001753999968059361,0.0396139994263649,0.9999769926071167,0.003882999997586012,-0.00558099988847971,0.00021800000104121864,0.9666889218623989,0.0,0.0,0.25595415282529216,-0.005268450560873066,-0.0034447561359554663,-0.1208,-0.26806888940092566,-0.2083275085394494,0.0,-0.053,-0.02596009082844634,-0.1208,-0.1324562516478116,0.3791787210498609,-0.0014651797298131386,-0.012786776505184427,0.019993754427183878,-6.429970857945539e-06,0.48886208871363046,0.16248980121139595,-0.0067194714737433565,0.0,0.0,0.039416541339314014
74.0,-0.005532999988645315,0.030299000442028046,0.0340300016105175,0.9999769926071167,0.0034990001004189253,-0.005714999977499247,0.0007750000222586095,0.966619018287352,0.0,0.0,0.25621801943890643,-0.009929002980106932,-0.007193461342730532,-0.1208,-0.36259299538366385,-0.3032568799397091,0.0,-0.053,-0.026946018112186183,-0.1208,-0.13748035894549424,0.363247633223813,-0.0009667081372542627,-0.03238518625880453,0.043598624138906215,3.382251444729938e-05,0.48897192646816323,0.1629035376592246,-0.006723619456874825,0.0,0.0,0.0341754164878742
95.0,-0.005532999988645315,0.030299000442028046,0.0340300016105175,0.9999769926071167,0.0034990001004189253,-0.005714999977499247,0.0007750000222586095,0.9665250120776593,0.0,0.0,0.2565724089380629,-0.018236944249175997,-0.013981657257701598,-0.1208,-0.486085473410846,-0.3019163531232666,0.0,-0.053,-0.027019539571291343,-0.1208,-0.13785540570337407,0.36343087471237023,-0.0009636998169756461,-0.06701000373844108,0.08597526642741662,8.524749303677912e-05,0.4891192642323348,0.16345944454005035,-0.00672919001356361,0.0,0.0,0.03417541648787419
116.0,-0.005532999988645315,0.030299000442028046,0.0340300016105175,0.9999769926071167,0.0034990001004189253,-0.005714999977499247,0.0007750000222586095,0.9664357560717538,0.0,0.0,0.25690840660830394,-0.028368579943162664,-0.021073802243492264,-0.1208,-0.44671234743185867,-0.21824269171799107,0.0,-0.053,-0.027101977017192278,-0.1208,-0.13827593200469807,0.3636040808142938,-0.0009601012403847816,-0.10318518617985242,0.13765409848657567,0.00011230074439152679,0.4892587459321406,0.16398676475285126,-0.006734470917057057,0.0,0.0,0.034175416487874186
136.0,-0.09454499930143356,0.07267200201749802,0.026009999215602875,0.9999840259552002,0.002237000036984682,-0.004951000213623047,0.001357999979518354,0.9663697619433684,0.0,0.0,0.2571565344328573,-0.0367778375691716,-0.024113292951688264,-0.1208,-0.36248075712628125,-0.13132197286608444,0.0,-0.053,-0.016506876203873526,-0.1208,-0.0842164602318261,0.3377844295439104,-0.0006723115688975227,-0.12025073616322247,0.18149441324934928,0.00019682780115475314,0.48871289795518713,0.16300926892477086,-0.006724702015424152,0.0,0.0,0.02539585653237085
161.0,-0.09454499930143356,0.07267200201749802,0.026009999215602875,0.9999840259552002,0.002237000036984682,-0.004951000213623047,0.001357999979518354,0.9662878965326339,0.0,0.0,0.2574639800332038,-0.04488314612436092,-0.027051467302944398,-0.1208,-0.2563128488531047,0.03772818404417343,0.0,-0.053,-0.016278463959666076,-0.1208,-0.08305130176532673,0.3371460517509357,-0.0006810089094565259,-0.13523805756283327,0.22283874814482738,0.0001783127943963908,0.4880363484969959,0.16179819438136464,-0.0067125961213250745,0.0,0.0,0.02539585653237085
187.0,0.0035550000611692667,0.046254999935626984,0.0318400003015995,0.9999939799308777,0.0006319999811239541,-0.002572000026702881,0.0023980000987648964,0.966195789756098,0.0,0.0,0.25780941770538535,-0.05045554575605359,-0.02512645652108693,-0.1208,-0.14328385785110007,0.20352226635226028,0.0,-0.053,-0.024748356043753673,-0.1208,-0.1262470478473088,0.3439521345067229,0.000219286382033404,-0.12740207241536994,0.2542086957310291,0.00017397368131193694,0.4874187159598424,0.16113773321144292,-0.0067041132539737616,0.0,0.0,0.03191576967469701
203.0,0.0035550000611692667,0.046254999935626984,0.0318400003015995,0.9999939799308777,0.0006319999811239541,-0.002572000026702881,0.0023980000987648964,0.9661295556987918,0.0,0.0,0.25805751607975946,-0.05238055653791106,-0.020769853172672666,-0.1208,-0.07019585073111402,0.194359124077378,0.0,-0.053,-0.024771603202511996,-0.1208,-0.12636563299711845,0.3436627190331969,0.00022025900167325812,-0.1051784630880638,0.2640284300849551,0.00010868602313434144,0.4871058518658462,0.16130495289776045,-0.006702712225490403,0.0,0.0,0.03191576967469701
