time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
6.0,0.05494999885559082,0.1341550052165985,-0.0045819999650120735,0.8163899779319763,-0.0075980001129209995,-0.023434000089764595,0.5769749879837036,0.9972229762335163,0.0,0.0,-0.07447372470856979,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.012205385377173444,0.0024976336833928193,-0.1208,-0.04808181612694736,0.04340492309939636,1.2920263234392413,-0.00901894622556376,0.028981230982139033,0.0,0.10025707756276439,0.03980660866533423,0.005304159863152739,0.0,0.0,-0.009124216471865208
31.0,0.05494999885559082,0.1341550052165985,-0.0045819999650120735,0.8163899779319763,-0.0075980001129209995,-0.023434000089764595,0.5769749879837036,0.997214454411642,0.0,0.0,-0.0745877463963826,-0.00030394907081959994,0.0007092144985790666,-0.1208,-0.0708849741787032,0.10563243107700525,0.0,-0.014324270453094947,-0.0002453791554000889,-0.1208,-0.05414364200797839,0.05670027207474342,1.1232376029736897,-0.005405493828805482,0.030529853437892582,9.938735596814e-05,0.1004231721412442,0.039889272960350844,0.0053131921620749945,0.0,0.0,-0.009124216471865211
53.0,0.05494999885559082,0.1341550052165985,-0.0045819999650120735,0.8163899779319763,-0.0075980001129209995,-0.023434000089764595,0.5769749879837036,0.9972071791048961,0.0,0.0,-0.07468495123956087,-0.002938174351256133,0.002228959852677066,-0.1208,-0.20361547739829028,0.04052970282241675,0.0,-0.014327589317548824,-0.00024994015257885334,-0.1208,-0.054154851626527306,0.05672098374446251,1.1229809484719804,0.0023376184499622602,0.04395124805442334,0.0003886598870764845,0.10056478508814362,0.03995977286249572,0.00532089343135741,0.0,0.0,-0.009124216471865211
77.0,0.060465000569820404,0.14963099360466003,-0.002320999978110194,0.9997820258140564,-0.017880000174045563,-0.010754999704658985,-0.00028300000121816993,0.997205084344471,0.0,0.0,-0.07471291560056195,-0.009219788481527866,0.0007092144985790666,-0.1208,-0.20263333692219757,-0.08597126303173705,0.0,0.0020506887838841717,0.012809806933184146,-0.1208,0.06430456762986793,-0.008643946058473377,0.05102448542807692,0.02564984581205179,0.060236884465057164,-0.0008266858021941992,0.10058581841759698,0.03986134017795271,0.005327919110770025,-0.0,0.0,0.0017318642238818966
99.0,0.060465000569820404,0.14963099360466003,-0.002320999978110194,0.9997820258140564,-0.017880000174045563,-0.010754999704658985,-0.00028300000121816993,0.9972064826119013,0.0,0.0,-0.07469425035971526,-0.012765860974423199,-0.00020263271387973333,-0.1208,-0.11098765896231287,0.05238866052301734,0.0,0.0020520903701943018,0.012813235750217646,-0.1208,0.06432088443763437,-0.008649123252342983,0.05107977559500746,0.021002383142859505,0.07831035040080495,-0.0012115879218487914,0.1005310409417614,0.03968166461940575,0.005333171125211113,-0.0,0.0,0.0017318642238818964
124.0,0.03017199970781803,0.17399699985980988,-0.004724999889731407,0.9998090267181396,-0.017278999090194702,-0.009140999987721443,-0.0003480000013951212,0.9972077589628783,0.0,0.0,-0.07467720846572942,-0.014285606328521196,0.0032421234220757333,-0.1208,0.05238866052301734,0.22169436767392886,0.0,0.007056120246521058,0.01593748060336613,-0.1208,0.07882150389936271,-0.031215025503477354,0.13899987870591993,0.03782144057754233,0.0840743283763229,-0.0011422205635608124,0.10043979242110161,0.03945646606349364,0.005339320148813923,-0.0,0.0,0.0007404199630253681
145.0,0.09501700103282928,0.13594600558280945,-0.005956999957561493,0.9998520016670227,-0.016145000234246254,-0.005987999960780144,-0.0004820000031031668,0.9972055787213517,0.0,0.0,-0.07470631678120726,-0.011854013761964398,0.008003992198249467,-0.1208,0.18913129137606827,0.196460344214144,0.0,0.006365749978742151,0.006925795470982637,-0.1208,0.03515300024421724,-0.031957994956704365,0.016535464350771856,0.060704299569493,0.06780310831260566,-0.0007547059043080329,0.10032972916488915,0.039355695218539176,0.005341259078448667,0.0,0.0,-0.0026999165741974527
171.0,0.09501700103282928,0.13594600558280945,-0.005956999957561493,0.9998520016670227,-0.016145000234246254,-0.005987999960780144,-0.0004820000031031668,0.9972029939132183,0.0,0.0,-0.07474081167952137,-0.0068895122719109326,0.012056646475844132,-0.1208,0.30596909848320164,0.07581990129949917,0.0,0.006366839052054698,0.006927037274879259,-0.1208,0.03516013213953403,-0.03196569630296036,0.016469154974629793,0.08136545555044318,0.042493192235941696,-0.00020582493906476474,0.10019930344217828,0.03923627893786703,0.005343556792341136,0.0,0.0,-0.002699916574197454
194.0,0.1252959966659546,0.05412299931049347,-0.0009539999882690609,0.9999020099639893,-0.013589000329375267,-0.003375000087544322,-0.0006290000164881349,0.9972027201775273,0.0,0.0,-0.07474446381198077,0.00040526542775946666,0.012563228260543464,-0.1208,0.21824269171799107,-0.10537508753687902,0.0,-0.00022812799357582297,0.00034538704332102163,-0.1208,0.0026371511549833095,-0.002366655654848803,-0.12985690066808409,0.08081117922334309,0.0020820462785148186,0.00025132338156096215,0.10017545808935566,0.039221885866998964,0.00534378754765047,0.0,0.0,-0.00032610900612344197
214.0,0.1252959966659546,0.05412299931049347,-0.0009539999882690609,0.9999020099639893,-0.013589000329375267,-0.003375000087544322,-0.0006290000164881349,0.9972024669006717,0.0,0.0,-0.07474784282649959,0.0042552869914744,0.009929002980106932,-0.1208,0.12815717416757477,-0.23680063611204655,0.0,-0.00022783830681546839,0.0003455651376625977,-0.1208,0.0026381058394158515,-0.0023683190225637077,-0.12986370595217286,0.06737873178456369,-0.017549992285855097,0.0004798107689487881,0.10015339639375262,0.03920856931855635,0.005344001044785402,0.0,0.0,-0.000326109006123442
