time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2
7.0,0.06926800310611725,-0.08663900196552277,0.002604000037536025,0.9993680119514465,-0.03524300083518028,-0.004554999992251396,-0.00012199999764561653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013504861023194942,-0.0,-0.0074992996982654785,-0.27542905809408863,-0.03455496866747301,-0.00031546973448750833,0.0,0.0,0.0,-0.03138932788424462,0.249852475892403,-0.017931056490835106
17.0,0.06926800310611725,-0.08663900196552277,0.002604000037536025,0.9993680119514465,-0.03524300083518028,-0.004554999992251396,-0.00012199999764561653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013504861023194942,-0.0,-0.0074992996982654785,-0.27542905809408863,-0.03455496866747301,-0.00031546973448750833,0.0,0.0,0.0,-2.3023619631927913e-05,0.0001832631902873431,-1.3152171520398086e-05
28.0,0.06926800310611725,-0.08663900196552277,0.002604000037536025,0.9993680119514465,-0.03524300083518028,-0.004554999992251396,-0.00012199999764561653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02076985264798204,0.0,-0.02076985264798204,-0.013504861023194942,-0.0,-0.0074992996982654785,-0.27542905809408863,-0.03455496866747301,-0.00031546973448750833,0.0,0.0,0.0,-2.2728089473985458e-05,0.000180910832124878,-1.298335083152085e-05
39.0,0.06926800310611725,-0.08663900196552277,0.002604000037536025,0.9993680119514465,-0.03524300083518028,-0.004554999992251396,-0.00012199999764561653,1.0,0.0,0.0,0.0,-0.00030394907081959994,0.0,-0.00030394907081959994,-0.021760321328404834,0.0,0.0,-0.013504873263171433,-0.0,-0.0074992998065496206,-0.2754290600362493,-0.034554984925418364,-0.00031525676147114697,5.461077600465998e-05,0.0007803453386387959,-5.629110757403413e-05,-2.1725388488535628e-05,0.00017292954228272943,-1.2410560994165287e-05
49.0,0.06926800310611725,-0.08663900196552277,0.002604000037536025,0.9993680119514465,-0.03524300083518028,-0.004554999992251396,-0.00012199999764561653,1.0,0.0,0.0,0.0,-0.0005065817846993333,0.0,-0.00030394907081959994,-0.02270377922039512,0.0,0.0,-0.013504882307632783,-0.0,-0.007499299886563807,-0.2754290614713662,-0.03455499693886941,-0.0003150993897462455,5.461077600465998e-05,0.0012958746176024785,-9.381851262339022e-05,-2.246475811832678e-05,0.00017881476968499227,-1.2832923608882102e-05
61.0,0.06926800310611725,-0.08663900196552277,0.002604000037536025,0.9993680119514465,-0.03524300083518028,-0.004554999992251396,-0.00012199999764561653,1.0,0.0,0.0,0.0,-0.0007092144985790666,0.0,-0.00030394907081959994,-0.024477544899803663,0.0,0.0,-0.013504893149436528,-0.0,-0.00749929998247865,-0.27542906319167376,-0.03455501133966936,-0.0003149107446416803,5.461077600465998e-05,0.0018114038965661612,-0.0001313459176727463,-2.4799178695660558e-05,0.00019739626856804976,-1.4166454145117321e-05
73.0,0.09574700146913528,-0.008702999912202358,0.010273999534547329,0.999442994594574,-0.03285599872469902,-0.005793000105768442,-1.700000029813964e-05,1.0,0.0,0.0,0.0,-0.001114479926338533,0.0,-0.00030394907081959994,-0.025316241681364614,0.0,0.0,-0.017620334904130865,-0.0,-0.006621469836013461,-0.25712359730268614,-0.045049941010641616,-0.00011046484214931582,5.091516725629112e-05,0.0028452388905449797,-0.0001924332218865977,-3.228615520105106e-05,0.00018422658408132693,-1.250084962440423e-05
84.0,0.09574700146913528,-0.008702999912202358,0.010273999534547329,0.999442994594574,-0.03285599872469902,-0.005793000105768442,-1.700000029813964e-05,1.0,0.0,0.0,0.0,-0.0013171126402182665,0.0,-0.00030394907081959994,-0.026912916504951655,0.0,0.0,-0.017620351546435317,-0.0,-0.0066214700233154615,-0.2571236002042388,-0.0450499670824099,-0.00011021461073494874,5.091516725629112e-05,0.003360923014911878,-0.00022742108041143373,-3.228411406393767e-05,0.00018421493724026764,-1.2500059318220094e-05
96.0,0.09574700146913528,-0.008702999912202358,0.010273999534547329,0.999442994594574,-0.03285599872469902,-0.005793000105768442,-1.700000029813964e-05,1.0,0.0,0.0,0.0,-0.0017223780679777331,0.0,-0.00030394907081959994,-0.027675686810539935,0.0,0.0,-0.017620379665150343,-0.0,-0.00662147033977954,-0.25712360510668086,-0.045050011133077564,-0.0001097918215804293,5.091516725629112e-05,0.0043922912636456726,-0.0002973967974611056,-3.2312254173168595e-05,0.0001843755062571421,-1.2510954863747877e-05
107.0,0.09574700146913528,-0.008702999912202358,0.010273999534547329,0.999442994594574,-0.03285599872469902,-0.005793000105768442,-1.700000029813964e-05,1.0,0.0,0.0,0.0,-0.0021276434957372,0.0,-0.00030394907081959994,-0.029139839842597413,0.0,0.0,-0.01762041264004662,-0.0,-0.006621470710897855,-0.2571236108557884,-0.04505006279141956,-0.00010929601554842114,5.091516725629112e-05,0.005423659512379469,-0.00036737251451077755,-3.160547458984037e-05,0.00018034258293368784,-1.2237297463733348e-05
119.0,0.09574700146913528,-0.008702999912202358,0.010273999534547329,0.999442994594574,-0.03285599872469902,-0.005793000105768442,-1.700000029813964e-05,1.0,0.0,0.0,0.0,-0.0023302762096169332,0.0,-0.00030394907081959994,-0.030532189974305502,0.0,0.0,-0.01762043369170475,-0.0,-0.006621470947825242,-0.25712361452610316,-0.045050095770863864,-0.00010897948569498204,5.091516725629112e-05,0.005939343636746366,-0.00040236037303561356,-3.1973803298539836e-05,0.0001824442868807896,-1.2379910350623426e-05
130.0,0.07935299724340439,0.03432900086045265,0.00355900009162724,0.9995279908180237,-0.030229000374674797,-0.0054259998723864555,0.0002209999947808683,1.0,0.0,0.0,0.0,-0.0027355416373763992,0.0,-0.00030394907081959994,-0.031204586091786467,0.0,0.0,-0.016696561725358446,-0.0,-0.00561127030657188,-0.23646610765283876,-0.04267957552150304,-0.00021237712713472026,4.684623377369637e-05,0.00697252594918289,-0.00043458890716213704,-2.932938699539639e-05,0.0001626071895821855,-1.0163577951773661e-05
