time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
6.0,0.04676799848675728,-0.1419689953327179,-0.005235000047832727,0.9997209906578064,0.02305000089108944,0.005125999916344881,0.0001140000022132881,0.9999635389449884,0.0,0.0,0.00853936652303399,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.005935695788912307,0.0076572099718924735,-0.1208,0.039114767060318405,0.030267062432006758,0.000994898503528666,-0.02839932546534363,-0.0063190140434883245,-0.0,0.17138152844975643,-0.2899025350768135,-0.015134736496522175,0.0,0.0,0.0017931961118188005
27.0,0.04676799848675728,-0.1419689953327179,-0.005235000047832727,0.9997209906578064,0.02305000089108944,0.005125999916344881,0.0001140000022132881,0.9999633740873839,0.0,0.0,0.008558649646691056,0.0,0.0,-0.1208,-0.0708849741787032,0.030901488086022066,0.0,-0.006015642497512566,0.007650395887998206,-0.1208,0.03908016486705324,0.03067445813783458,0.0010140499181747172,-0.02839932546534363,-0.0063190140434883245,-0.0,0.17177475949654802,-0.2905557628002798,-0.015168911599215159,0.0,0.0,0.0017931961118188007
54.0,0.04676799848675728,-0.1419689953327179,-0.005235000047832727,0.9997209906578064,0.02305000089108944,0.005125999916344881,0.0001140000022132881,0.9999631677745962,0.0,0.0,0.00858272067557405,-0.002938174351256133,0.002938174351256133,-0.1208,-0.13441228378085365,0.194359124077378,0.0,-0.006015201137105278,0.0076651189491569365,-0.1208,0.039155344996530186,0.030672244477810525,0.0010131759979091605,-0.01342782991235122,0.008652481509504088,0.00027678801031958024,0.17226564831075789,-0.29137117921252914,-0.015211572212015882,0.0,0.0,0.001793196111818801
71.0,0.08243200182914734,-0.13529999554157257,0.001104000024497509,0.9997259974479675,0.02142699994146824,0.009475000202655792,0.00018400000408291817,0.9999628280152802,0.0,0.0,0.008622214778306063,-0.0055723996316926665,0.005673715988632533,-0.1208,-0.05731542154565024,0.1249122139694793,0.0,-0.007543841215322135,0.006013205787156691,-0.1208,0.03072855516780991,0.03847920615553594,0.0010671834957180638,0.0025126959936799687,0.016715625179434496,0.0003448894270201316,0.17261911660090404,-0.2918506277852837,-0.015238252448115814,0.0,0.0,0.00846118313258728
97.0,0.08243200182914734,-0.13529999554157257,0.001104000024497509,0.9997259974479675,0.02142699994146824,0.009475000202655792,0.00018400000408291817,0.9999618930891311,0.0,0.0,0.008729969622017726,-0.006281614130271732,0.007396094056610266,-0.1208,-0.0708849741787032,-0.07037636607971358,0.0,-0.007544944293876213,0.005980923857174128,-0.1208,0.03056376123580987,0.03848469518229362,0.0010705456152442633,0.01128925439969888,0.020329502170148166,0.0003389429065553701,0.17323428719690598,-0.2924953431543748,-0.015277573528619524,0.0,0.0,0.008461183132587279
122.0,0.08243200182914734,-0.13529999554157257,0.001104000024497509,0.9997259974479675,0.02142699994146824,0.009475000202655792,0.00018400000408291817,0.9999609496871797,0.0,0.0,0.008837369558499791,-0.007497410413550132,0.0059776650594521325,-0.1208,0.0,0.0,0.0,-0.007544648311731103,0.005994266012925221,-0.1208,0.030631871405001912,0.03848324175132099,0.0010691909951764706,0.004061500418271539,0.026524719868514457,0.0005465515427805371,0.17384751806175378,-0.29313789675884766,-0.015316765096606615,0.0,0.0,0.008461183132587282
144.0,0.051715999841690063,-0.1286109983921051,0.0007890000124461949,0.9997249841690063,0.01905200071632862,0.013638000003993511,0.0002800000074785203,0.9999602522302874,0.0,0.0,0.008915938511458001,-0.007497410413550132,0.0059776650594521325,-0.1208,-0.030901488086022066,0.0,0.0,-0.008971756820639198,0.005921559959559772,-0.1208,0.030265334887448515,0.04578194816215489,0.0009190427530334586,0.006990284505068669,0.021393659477117567,0.0003220091458768199,0.17450644699333465,-0.2936696240856663,-0.015355033486564806,0.0,0.0,0.0070971661440553495
170.0,0.051715999841690063,-0.1286109983921051,0.0007890000124461949,0.9997249841690063,0.01905200071632862,0.013638000003993511,0.0002800000074785203,0.9999594299757623,0.0,0.0,0.009007685748779725,-0.008915839410708264,0.005876348702512266,-0.1208,0.0,0.0,0.0,-0.008970781333863646,0.00592119201118383,-0.1208,0.030263452070428545,0.045776971817741374,0.0009189044342422805,0.006474017429912271,0.028621398529307205,0.0004713039499761404,0.17527595745268199,-0.29429049446584093,-0.01539972059386484,0.0,0.0,0.007097166144055351
195.0,0.07995100319385529,-0.14202600717544556,-0.008043999783694744,0.9996899962425232,0.01694599911570549,0.018245000392198563,0.0004030000127386302,0.9999591533700248,0.0,0.0,0.00903834008562401,-0.008915839410708264,0.005876348702512266,-0.1208,0.0,0.0,0.0,-0.011152163897004262,0.004252109081438184,-0.1208,0.02175927170696026,0.056921580937401704,0.0011351114149343597,0.009069706427052036,0.022937597040502803,0.00023006834337261194,0.17612427803770414,-0.2947993100583978,-0.015446357813124839,0.0,0.0,-0.0003064626885399525
211.0,0.07995100319385529,-0.14202600717544556,-0.008043999783694744,0.9996899962425232,0.01694599911570549,0.018245000392198563,0.0004030000127386302,0.9999591764620344,0.0,0.0,0.009035784933797943,-0.009625053909287333,0.0055723996316926665,-0.1208,-0.10563243107700525,-0.0708849741787032,0.0,-0.011163622834224132,0.00424352764819834,-0.1208,0.021715572433503794,0.0569799865677752,0.0011386885499037906,0.007521123736774,0.02655095665115157,0.00032237700049792033,0.17674987159973846,-0.2951118637419937,-0.015479813858030626,0.0,0.0,-0.0003064626885399524
