time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_i2b_0,q_i2b_1,q_i2b_2,q_i2b_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
6.0,-0.006459999829530716,-0.005121000111103058,0.001411000033840537,0.9990530014038086,0.0013070000568404794,-0.04349000006914139,6.199999916134402e-05,0.9999958650699877,0.0,0.0,0.002875733458925673,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.028141835259179442,-0.00012627372235023607,-0.1208,-0.0006743475709849734,0.14410189494102355,-0.000318153819201612,0.0016059635254053232,-0.0535485885645968,0.0,0.14601393984464753,0.0009523877213854125,-0.012739003282746162,0.0,0.0,0.0008309520018369989
23.0,-0.006459999829530716,-0.005121000111103058,0.001411000033840537,0.9990530014038086,0.0013070000568404794,-0.04349000006914139,6.199999916134402e-05,0.9999958438236446,0.0,0.0,0.002883112109690749,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.03024869346168407,-0.00021971749232928687,-0.1208,-0.0011516646060294373,0.15489028160939042,-0.0003047411986212341,0.0016059635254053232,-0.0535485885645968,0.0,0.1463885538384572,0.0009558944752598895,-0.012771689306152323,0.0,0.0,0.0008309520018369991
41.0,-0.006459999829530716,-0.005121000111103058,0.001411000033840537,0.9990530014038086,0.0013070000568404794,-0.04349000006914139,6.199999916134402e-05,0.999995822683979,0.0,0.0,0.0028904350177785735,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.030254120843606062,-0.0002199736572327425,-0.1208,-0.0011529727095873025,0.15491807310121744,-0.00030469979885621205,0.0016059635254053232,-0.0535485885645968,0.0,0.14676033769672092,0.0009593774350253333,-0.012804128400096535,0.0,0.0,0.0008309520018369989
59.0,-0.006459999829530716,-0.005121000111103058,0.001411000033840537,0.9990530014038086,0.0013070000568404794,-0.04349000006914139,6.199999916134402e-05,0.999995801221871,0.0,0.0,0.0028978506911414873,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.030259473828421573,-0.0002202263498302494,-0.1208,-0.0011542630808875115,0.15494548363471866,-0.00030465894924055424,0.0016059635254053232,-0.0535485885645968,0.0,0.14713683116410123,0.000962907246369659,-0.012836978426643633,0.0,0.0,0.0008309520018369992
77.0,0.00993099994957447,-0.0004780000017490238,-0.00023400000645779073,0.9990519881248474,0.0013119999784976244,-0.04352099820971489,4.5000000682193786e-05,0.9999957849657721,0.0,0.0,0.0029034549573579895,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.029799072146740116,-0.0019850123643839978,-0.1208,-0.010122361242440949,0.15259095596540137,0.00048264473206543703,0.0016130276724101316,-0.05358667458545128,0.0,0.14750676726187048,0.0009880762722308258,-0.012869336469997855,0.0,0.0,0.0006292316184905169
95.0,0.00993099994957447,-0.0004780000017490238,-0.00023400000645779073,0.9990519881248474,0.0013119999784976244,-0.04352099820971489,4.5000000682193786e-05,0.9999957686254357,0.0,0.0,0.0029090773836601977,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.029804475514519244,-0.0019855378120587127,-0.1208,-0.01012503781137144,0.15261862497467607,0.00048280566924925074,0.0016130276724101316,-0.05358667458545128,0.0,0.14787790203928142,0.001013328942904749,-0.012901799366489747,0.0,0.0,0.0006292316184905168
112.0,0.00993099994957447,-0.0004780000017490238,-0.00023400000645779073,0.9990519881248474,0.0013119999784976244,-0.04352099820971489,4.5000000682193786e-05,0.9999957527922289,0.0,0.0,0.0029145149688337723,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.029809689271670065,-0.0019860448506496832,-0.1208,-0.010127620606231229,0.1526453230454062,0.0004829609720424221,0.0016130276724101316,-0.05358667458545128,0.0,0.14823683544568222,0.001037753415252761,-0.012933195022956286,0.0,0.0,0.000629231618490517
130.0,-0.0017590000061318278,0.004242999944835901,-0.0011769999982789159,0.999055027961731,0.0014349999837577343,-0.043434999883174896,4.8999998398358e-05,0.9999957700955153,0.0,0.0,0.0029085719997152585,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.02925837568329428,-0.000826206516201509,-0.1208,-0.0042359841761579736,0.14981850379592732,-6.153471166312971e-05,0.0017642713285693382,-0.05348096305604957,0.0,0.14860089077707983,0.0010534333629354813,-0.012964974674731282,0.0,0.0,-0.0013130659771364707
148.0,-0.0017590000061318278,0.004242999944835901,-0.0011769999982789159,0.999055027961731,0.0014349999837577343,-0.043434999883174896,4.8999998398358e-05,0.9999958045290424,0.0,0.0,0.0028967092214289654,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.029263670215874588,-0.0008260404737882205,-0.1208,-0.004235147089835893,0.14984561422786674,-6.168554858531882e-05,0.0017642713285693382,-0.05348096305604957,0.0,0.14896914432209313,0.0010646462599125776,-0.012997088100048229,0.0,0.0,-0.0013130659771364709
166.0,-0.0017590000061318278,0.004242999944835901,-0.0011769999982789159,0.999055027961731,0.0014349999837577343,-0.043434999883174896,4.8999998398358e-05,0.9999958390275117,0.0,0.0,0.002884775149457925,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.029269024988414348,-0.0008258724775099265,-0.1208,-0.00423430015067378,0.14987303311590877,-6.183813032717227e-05,0.0017642713285693382,-0.05348096305604957,0.0,0.1493396111688723,0.001075922056940077,-0.01302939452268315,0.0,0.0,-0.0013130659771364707
