time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_i2b_0,q_i2b_1,q_i2b_2,q_i2b_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
5.0,-0.044693998992443085,0.01875299960374832,-0.010108999907970428,-0.42878299951553345,0.007311000023037195,-0.00582600012421608,-0.9033589959144592,0.9991060012594347,0.0,0.0,-0.04227526756133233,0.0,0.0,-0.1208,0.0,0.0,0.0,0.0008240064760458161,0.009906579736405541,-0.1208,0.050527187867837026,-0.004200162894153755,0.0009378934796440505,0.002622822402431757,0.011218433874553011,0.0,-0.004002247200281195,-0.07045186523565804,0.00022704091175734364,0.0,0.0,-0.009213753857061382
31.0,-0.044693998992443085,0.01875299960374832,-0.010108999907970428,-0.42878299951553345,0.007311000023037195,-0.00582600012421608,-0.9033589959144592,0.9991010778726298,0.0,0.0,-0.04239146368963465,0.00030394907081959994,0.00030394907081959994,-0.1208,0.06408008150001449,0.10563243107700525,0.0,0.0011417696716764225,0.010985635491562479,-0.1208,0.05603067760072317,-0.005820963477158765,0.001045002354348957,0.004173055976013209,0.009668200300971558,1.794902432198719e-05,-0.004017935558579346,-0.07064642016381997,0.00022758347780805634,0.0,0.0,-0.009213753857061384
47.0,-0.044693998992443085,0.01875299960374832,-0.010108999907970428,-0.42878299951553345,0.007311000023037195,-0.00582600012421608,-0.9033589959144592,0.9990978616171317,0.0,0.0,-0.042467198071865365,0.0010131635693986665,0.002026327138797333,-0.1208,0.028661069409972834,0.20361547739829028,0.0,0.001142608354084889,0.01098683469497471,-0.1208,0.05603679368555731,-0.005825241959005767,0.0010451319313290212,0.012957712892974772,0.006050988629281504,0.00010832277529107832,-0.004028167931869888,-0.07077322901222093,0.0002279369915968448,0.0,0.0,-0.009213753857061384
69.0,-0.0407710000872612,-0.011653999797999859,-0.0044559999369084835,0.9999570250511169,0.0007960000075399876,0.009247000329196453,-5.0999999075429514e-05,0.9990949159556994,0.0,0.0,-0.04253644215815256,0.001114479926338533,0.006382930487211599,-0.1208,0.0,0.16953544198446913,0.0,0.004684930818957655,0.004621862424674511,-0.1208,0.023572343723993344,-0.023902137456314664,0.0004740397186234375,0.03353540854065071,0.005711818426970192,0.00031500188068057927,-0.004072821551920276,-0.07088194905475304,0.00022750617019922433,0.0,0.0,-0.0037197846910797887
90.0,-0.0407710000872612,-0.011653999797999859,-0.0044559999369084835,0.9999570250511169,0.0007960000075399876,0.009247000329196453,-5.0999999075429514e-05,0.9990931843645978,0.0,0.0,-0.04257709426684315,0.001114479926338533,0.009827686623167065,-0.1208,0.0708849741787032,0.07019585073111402,0.0,0.004686303980861096,0.004623299297177538,-0.1208,0.023579672049076184,-0.02390914320475085,0.0004741864147518407,0.051104774577657344,0.005711818426970192,0.00048248706482563567,-0.004150366643000504,-0.0709352700714799,0.00022615670746447847,0.0,0.0,-0.0037197846910797896
112.0,-0.0407710000872612,-0.011653999797999859,-0.0044559999369084835,0.9999570250511169,0.0007960000075399876,0.009247000329196453,-5.0999999075429514e-05,0.9990914849404262,0.0,0.0,-0.04261695342858749,0.003140807065135866,0.010942166549505597,-0.1208,0.11098765896231287,-0.0612923417459669,0.0,0.004688331093580728,0.004626954382996923,-0.1208,0.023598313907158403,-0.02391948512112386,0.00047454768002266336,0.0567889812366889,-0.00462310277126901,0.0005451492416212898,-0.0042263988017339485,-0.07098754729271686,0.0002248335676852344,0.0,0.0,-0.0037197846910797896
137.0,-0.037721000611782074,-0.037108998745679855,-0.008147000335156918,0.9999619722366333,0.00017600000137463212,0.008755999617278576,-0.00035200000274926424,0.9990882861452736,0.0,0.0,-0.04269187847003214,0.0046605524192338665,0.0072947776996703986,-0.1208,0.0,-0.14890487906048921,0.0,0.0016944673086730273,0.004700544137319606,-0.1208,0.023974706473712804,-0.00864500314950137,0.00042288622645628886,0.03741954475514678,-0.012979784333743036,0.000340081779901358,-0.004281972280735319,-0.07104920442797137,0.0002238773688658618,0.0,0.0,-0.007498040304371117
153.0,-0.037721000611782074,-0.037108998745679855,-0.008147000335156918,0.9999619722366333,0.00017600000137463212,0.008755999617278576,-0.00035200000274926424,0.9990856140766012,0.0,0.0,-0.04275436521784282,0.004356603348414266,0.005268450560873066,-0.1208,-0.0708849741787032,-0.07581990129949917,0.0,0.0016932767777051857,0.00469944607301955,-0.1208,0.023969105919160263,-0.00863892911117126,0.0004227860367546721,0.02708442243161028,-0.011429515985212557,0.0002465153115146125,-0.0043061606791406845,-0.07109133542027836,0.00022346830216781334,0.0,0.0,-0.007498040304371119
177.0,-0.037721000611782074,-0.037108998745679855,-0.008147000335156918,0.9999619722366333,0.00017600000137463212,0.008755999617278576,-0.00035200000274926424,0.9990817875929153,0.0,0.0,-0.04284368915190398,0.0018236944249175996,0.0046605524192338665,-0.1208,-0.04052970282241675,0.0,0.0,0.0016948732411503525,0.004698985403835763,-0.1208,0.02396675626258533,-0.008647074259452445,0.00042274770176778707,0.02398388573454933,0.0014893869192080641,0.00021622536820345572,-0.004340737290007036,-0.07115155357514046,0.0002228835508632383,0.0,0.0,-0.007498040304371118
198.0,-0.077674001455307,-0.03959200158715248,-0.01041099987924099,0.9999690055847168,-0.002053000032901764,0.007639000192284584,-0.0005699999746866524,0.9990777109961786,0.0,0.0,-0.04293864681887995,0.0016210617110378666,0.0046605524192338665,-0.1208,-0.030901488086022066,0.030901488086022066,0.0,0.0007710535167502756,0.010421303246464772,-0.1208,0.05315569515994243,-0.003937069079924408,0.0007958626345109679,0.02123594878210271,0.0011446184676561313,0.00016963038939525501,-0.004356993542377153,-0.07128906475310182,0.0002220693315091843,0.0,0.0,-0.009060317137808442
219.0,-0.077674001455307,-0.03959200158715248,-0.01041099987924099,0.9999690055847168,-0.002053000032901764,0.007639000192284584,-0.0005699999746866524,0.9990736654071377,0.0,0.0,-0.04303267467805007,0.0009118472124587998,0.0059776650594521325,-0.1208,0.0,0.17126313911754087,0.0,0.0007715248337208274,0.01041954408925263,-0.1208,0.053146722461194236,-0.003939473060346441,0.0007957156652336892,0.027953969084897598,0.004762014015314919,0.00023019719369624998,-0.0043730921865188085,-0.07142522329667819,0.00022126308616492684,0.0,0.0,-0.009060317137808442
240.0,0.009796000085771084,-0.056616999208927155,-0.006099999882280827,0.9999740123748779,-0.002954999916255474,0.006591999903321266,-0.0008099999977275729,0.9990702822219358,0.0,0.0,-0.04311114914939843,0.0007092144985790666,0.009118472124587999,-0.1208,0.0,0.07581990129949917,0.0,-0.0016638873003471143,0.0016584643101597305,-0.1208,0.008458916714108223,0.008487757525342894,0.0001617476891772147,0.04286195999589508,0.004503678156316083,0.0003049002892216601,-0.004371320980556103,-0.07150045145788536,0.00022094903927240232,0.0,0.0,-0.00589326633911281
266.0,0.009796000085771084,-0.056616999208927155,-0.006099999882280827,0.9999740123748779,-0.002954999916255474,0.006591999903321266,-0.0008099999977275729,0.9990669562308065,0.0,0.0,-0.04318815772537571,0.00040526542775946666,0.0100303193370468,-0.1208,-0.10563243107700525,-0.0708849741787032,0.0,-0.0016643951449226335,0.0016562418957334606,-0.1208,0.008447580307482713,0.008490349208610436,0.00016161361839638197,0.04751299354120601,0.006054022671419725,0.00034122537821051533,-0.004346217654881244,-0.07151526226681024,0.0002211922101408502,0.0,0.0,-0.00589326633911281
291.0,0.009796000085771084,-0.056616999208927155,-0.006099999882280827,0.9999740123748779,-0.002954999916255474,0.006591999903321266,-0.0008099999977275729,0.9990637344829087,0.0,0.0,-0.04326262175439766,-0.0015197453540979997,0.006281614130271732,-0.1208,-0.028661069409972834,-0.194359124077378,0.0,-0.0016641971483290338,0.0016553316783912502,-0.1208,0.008442937503413574,0.008489339479815262,0.00016154644640722286,0.028392077854927745,0.01587287126707613,0.00024130292344270933,-0.0043219461852032634,-0.07152957757199863,0.00022142735089842954,0.0,0.0,-0.00589326633911281
308.0,-0.03423700109124184,-0.06277000159025192,-0.01322999969124794,0.9999819993972778,-0.0033030000049620867,0.004982999991625547,-0.001025000005029142,0.9990592908104194,0.0,0.0,-0.043365117841210214,-0.0016210617110378666,0.003546072492895333,-0.1208,0.0,-0.1249122139694793,0.0,-0.003344305141002639,0.006628229154041276,-0.1208,0.033809888367226475,0.017058227556783413,0.00044960500785594767,0.014010942621267472,0.014405790278667424,0.00012104445108188958,-0.00428611005163781,-0.07159551790451402,0.00022134797152641638,0.0,0.0,-0.012472804099357224
324.0,-0.03423700109124184,-0.06277000159025192,-0.01322999969124794,0.9999819993972778,-0.0033030000049620867,0.004982999991625547,-0.001025000005029142,0.9990548085150703,0.0,0.0,-0.04346825948800214,-0.0019250107818574664,0.0019250107818574664,-0.1208,-0.09062151145999496,-0.049637252813650556,0.0,-0.0033438575876230683,0.006628666311516896,-0.1208,0.03381211848536245,0.01705594428547092,0.0004496121118721408,0.005742167184909876,0.01595618567298447,8.388693408988484e-05,-0.004250050569999426,-0.07166186968087247,0.00022126809430164402,0.0,0.0,-0.012472804099357226
345.0,-0.03423700109124184,-0.06277000159025192,-0.01322999969124794,0.9999819993972778,-0.0033030000049620867,0.004982999991625547,-0.001025000005029142,0.9990491061000643,0.0,0.0,-0.04359912385200478,-0.0032421234220757333,0.002228959852677066,-0.1208,0.0,0.1404386514608479,0.0,-0.0033450381397791607,0.006628992784022885,-0.1208,0.033813783445253355,0.017061966580018018,0.00044966854135938627,0.007292562579226925,0.022674565715025023,0.00011475545616474386,-0.004204302137726796,-0.07174605039775071,0.0002211667503112804,0.0,0.0,-0.012472804099357223
366.0,-0.03767700120806694,-0.05416399985551834,-0.00948300026357174,0.9999799728393555,-0.005262000020593405,0.003218000056222081,-0.0012450000504031777,0.9990443576271324,0.0,0.0,-0.0437077967116907,-0.0033434397790155996,0.005065817846993333,-0.1208,0.0,0.11098765896231287,0.0,-0.0035069259255032757,0.008293575689431025,-0.1208,0.042307432597664375,0.01788603713874552,0.0004601382857824551,0.019349812539938848,0.021012119900707536,0.0001781176015826533,-0.0041577053919000595,-0.07184105925478977,0.00022070620487771731,0.0,0.0,-0.008669839161835198
390.0,-0.03767700120806694,-0.05416399985551834,-0.00948300026357174,0.9999799728393555,-0.005262000020593405,0.003218000056222081,-0.0012450000504031777,0.9990397138129518,0.0,0.0,-0.043813813170455435,-0.0034447561359554663,0.007497410413550132,-0.1208,0.0,0.07581990129949917,0.0,-0.003507470790730183,0.008295226209219842,-0.1208,0.04231585233064522,0.01788881593756994,0.0004602216359206354,0.03175290303521485,0.021528915338010702,0.0002219827518046303,-0.004100158145452667,-0.07196901573425711,0.0002197281303505198,0.0,0.0,-0.008669839161835198
412.0,-0.03767700120806694,-0.05416399985551834,-0.00948300026357174,0.9999799728393555,-0.005262000020593405,0.003218000056222081,-0.0012450000504031777,0.9990357075074306,0.0,0.0,-0.04390506946956474,-0.0034447561359554663,0.008206624912129198,-0.1208,0.0,0.0,0.0,-0.003508018690677406,0.008296846706176014,-0.1208,0.04232411890483965,0.017891610226923812,0.00046030416543570857,0.03537047109633701,0.021528915338010702,0.00023395852874559815,-0.004050627934292228,-0.0720791544282862,0.00021888622807265894,0.0,0.0,-0.0086698391618352
436.0,0.010231000371277332,-0.06765100359916687,-0.006696000229567289,0.9999859929084778,-0.004800000227987766,0.0015119999879971147,-0.0014329999685287476,0.999032449808625,0.0,0.0,-0.04397913402259417,-0.0034447561359554663,0.008206624912129198,-0.1208,0.0,0.0,0.0,-0.006027407242748936,0.0029139406841138388,-0.1208,0.014864314093605523,0.030745281772291008,0.0003400458263838169,0.03594314057777967,0.019426449650610626,0.00015192852251714567,-0.00394899724593641,-0.07211606115582955,0.00021883769479501193,0.0,0.0,-0.006076720453067982
452.0,0.010231000371277332,-0.06765100359916687,-0.006696000229567289,0.9999859929084778,-0.004800000227987766,0.0015119999879971147,-0.0014329999685287476,0.9990302501689955,0.0,0.0,-0.04402907275056238,-0.003748705206775066,0.007902675841309598,-0.1208,-0.10563243107700525,-0.10563243107700525,0.0,-0.006026681578996028,0.002912426262296982,-0.1208,0.014856588515637424,0.0307415803960171,0.00033998701907095243,0.03439271509791282,0.02097687513047747,0.0001571978291216709,-0.0038804738861278228,-0.07214094511121728,0.000218804971721616,0.0,0.0,-0.006076720453067984
475.0,-0.024304000660777092,-0.04231400042772293,-0.04025899991393089,0.999983012676239,-0.005235999822616577,-0.0012309999438002706,-0.002082000020891428,0.9990189451678023,0.0,0.0,-0.04428484160309609,-0.005673715988632533,0.004559236062293999,-0.1208,0.0,-0.11815523379477709,0.0,-0.005133014609544728,0.006947799588404772,-0.1208,0.03544460311657731,0.026184083458040807,0.0001860358197720785,0.016806373544835614,0.02741050942370227,0.00012635623502257987,-0.003791829443444997,-0.07220619933800594,0.00021818305538051866,0.0,0.0,-0.03987411946635913
495.0,-0.024304000660777092,-0.04231400042772293,-0.04025899991393089,0.999983012676239,-0.005235999822616577,-0.0012309999438002706,-0.002082000020891428,0.9990008994098365,0.0,0.0,-0.04469007695604897,-0.0059776650594521325,0.0030394907081959994,-0.1208,0.030901488086022066,-0.04052970282241675,0.0,-0.005133064537287685,0.006949434950489711,-0.1208,0.0354529458576196,0.026184338352982815,0.00018601776524954864,0.009054302615248396,0.028960923609619712,0.00014464418483823037,-0.003717942478632672,-0.0722938140689914,0.00021708243662905882,0.0,0.0,-0.03987411946635912
