time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_i2b_0,q_i2b_1,q_i2b_2,q_i2b_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
3837.0,0.018122000619769096,0.02772199921309948,-1.4577319622039795,-0.33809301257133484,-0.004480000119656324,0.00445799995213747,-0.9410920143127441,-0.29610163158783276,0.0,0.0,-0.9551564394228954,-0.009422421195407598,0.0027355416373763992,-0.1208,-0.09504450730537765,-0.10563243107700525,0.0,-0.0017210819505168997,-0.0017183741623281604,-0.1208,-0.008764791979611573,0.008779503149496576,0.00014740986767119608,0.010649577049849507,0.04100816945396415,5.0492139029393775e-05,0.03503742784133925,0.008182097547606834,-0.0006612954814318118,0.0,0.0,-1.4575581716512032
3854.0,0.018122000619769096,0.02772199921309948,-1.4577319622039795,-0.33809301257133484,-0.004480000119656324,0.00445799995213747,-0.9410920143127441,-0.30792168300546174,0.0,0.0,-0.951411707482667,-0.011043482906445464,0.0006078981416391999,-0.1208,-0.04052970282241675,-0.13743312207142425,0.0,-0.0016980895873690378,-0.0016723367395697275,-0.1208,-0.00852996485060189,0.008662222803106585,0.00014409283443903937,-0.00020310182797688144,0.04927687717040329,0.00013737164625283495,0.0350599396932466,0.008205801781302636,-0.0006614260870238942,0.0,0.0,-1.4575581716512032
3876.0,-0.04194600135087967,0.016454000025987625,-1.4624409675598145,-0.37891900539398193,-0.0034660000819712877,0.004164999816566706,-0.9254140257835388,-0.32265878784012747,0.0,0.0,-0.946515349389295,-0.010131635693986667,-0.0016210617110378666,-0.1208,0.13797261139522898,-0.028661069409972834,0.0,-0.003128304648305307,0.00473897368472028,-0.1208,0.02417443591672385,0.01595981005694526,-0.00015028290564115125,-0.011400550075982206,0.04578235563753418,0.00017616168830598288,0.0350961637563274,0.008139895162498538,-0.0006621077802713676,0.0,0.0,-1.4628403269291719
3898.0,-0.04194600135087967,0.016454000025987625,-1.4624409675598145,-0.37891900539398193,-0.0034660000819712877,0.004164999816566706,-0.9254140257835388,-0.3382243549793333,0.0,0.0,-0.9410655055302016,-0.0064842468441514665,-0.0008105308555189333,-0.1208,0.14328385785110007,0.15794206484360587,0.0,-0.0031106708084143774,0.004791637379107273,-0.1208,0.024443070767076056,0.015869866413857993,-0.00015331138195843292,-0.007266112486368334,0.027177386484271763,0.00010703257099814714,0.03513425452756287,0.008069062153688014,-0.0006628323790511954,0.0,0.0,-1.4628403269291717
3919.0,-0.04573599994182587,-0.042847998440265656,-1.463310956954956,-0.4124389886856079,-0.0036959999706596136,0.005729000084102154,-0.9109600186347961,-0.3524196162915472,0.0,0.0,-0.9358420882034097,-0.0036473888498351993,0.003140807065135866,-0.1208,0.07019585073111402,0.11462747938833506,0.0,-0.010419183106308563,0.004646291422794393,-0.1208,0.02370526670229881,0.05315441293110067,0.00012111929171327942,0.011467099094203558,0.011542684611334918,-2.3770937842710173e-05,0.03522106709874406,0.007998179483801444,-0.0006642409213758001,0.0,0.0,-1.4633832453376234
3945.0,-0.04573599994182587,-0.042847998440265656,-1.463310956954956,-0.4124389886856079,-0.0036959999706596136,0.005729000084102154,-0.9109600186347961,-0.370144799160537,0.0,0.0,-0.9289740726491811,-0.0033434397790155996,0.004761868776173734,-0.1208,-0.0708849741787032,-0.04052970282241675,0.0,-0.010381719499062235,0.004721327011745422,-0.1208,0.024088007594661027,0.05296332855277341,0.00011532079199744072,0.01973569494847324,0.009992322888659354,-7.851499438890725e-05,0.035397393158893106,0.00790117866245335,-0.0006669785323959894,0.0,0.0,-1.4633832453376228
3969.0,-0.04573599994182587,-0.042847998440265656,-1.463310956954956,-0.4124389886856079,-0.0036959999706596136,0.005729000084102154,-0.9109600186347961,-0.3863769940270743,0.0,0.0,-0.9223409448173718,-0.006990828628850799,0.0046605524192338665,-0.1208,-0.16462036273749628,0.0,0.0,-0.010353904137510618,0.004772926843525267,-0.1208,0.024351206689923056,0.05282145359738312,0.00011125595673220482,0.019218907707581383,0.028596663560766126,-4.607063510960954e-06,0.03555932158700768,0.007810444721865276,-0.0006695048274376487,0.0,0.0,-1.463383245337623
3990.0,-0.015541999600827694,0.05470699816942215,-1.463062047958374,-0.4518809914588928,-0.003994000144302845,0.005588999949395657,-0.8920519948005676,-0.4007031442543513,0.0,0.0,-0.9162079404723998,-0.009726370266227198,0.0046605524192338665,-0.1208,-0.07019585073111402,-0.030901488086022066,0.0,0.00029160261988425115,0.0023634913897964058,-0.1208,0.01205588174321934,-0.0014866699806049908,-0.00015627499493274833,0.019851917464217612,0.04210782516867989,1.3476056378587792e-05,0.03555223236009139,0.007785849322965622,-0.000669574978995993,0.0,0.0,-1.4634618080261574
4016.0,-0.015541999600827694,0.05470699816942215,-1.463062047958374,-0.4518809914588928,-0.003994000144302845,0.005588999949395657,-0.8920519948005676,-0.41800857673571273,0.0,0.0,-0.9084430800965925,-0.009827686623167065,0.0028368579943162664,-0.1208,0.10160814548101575,-0.04052970282241675,0.0,0.0003288751283866557,0.00243077298909486,-0.1208,0.012399065537722891,-0.0016767882337414084,-0.00016166387599282552,0.010549761921557965,0.04262461158771654,7.35541564920303e-05,0.035543019305313214,0.007754614323718616,-0.0006696615099431478,0.0,0.0,-1.4634618080261577
4033.0,-0.06605300307273865,0.034814998507499695,-1.4599000215530396,-0.49049898982048035,-0.0025690000038594007,0.005801999941468239,-0.8714190125465393,-0.4288809802075635,0.0,0.0,-0.9033610047019959,-0.007598726770489998,0.0023302762096169332,-0.1208,0.20195996816771453,0.0,0.0,-0.0021244522201032696,0.008143858940979336,-0.1208,0.04154336481418212,0.010840717921962133,-0.00034018570744263833,0.007208021688114583,0.032493073610563396,8.936482973985519e-05,0.03554480684950966,0.007706513716737466,-0.0006700226789018381,0.0,0.0,-1.4607193699607413
