time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
6.0,-0.044015999883413315,-0.15037000179290771,-0.000999000039882958,0.29434001445770264,-0.02096400037407875,0.0018710000440478325,-0.955469012260437,0.9998566383826175,0.0,0.0,-0.016932297015216015,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.003831767309273493,0.009610850362411428,-0.1208,0.038482555523178974,0.01730922249002526,-0.25699259999999996,0.00540165743959511,-0.02536525258250815,0.0,0.07500643106514189,-0.18614685934619749,-0.0014570180976509741,0.0,0.0,-0.00412801775790162
32.0,-0.044015999883413315,-0.15037000179290771,-0.000999000039882958,0.29434001445770264,-0.02096400037407875,0.0018710000440478325,-0.955469012260437,0.9998557194218105,4.6822527034443326e-09,2.7591939051075685e-07,-0.016986475191089305,-0.0007092144985790666,0.00030394907081959994,-0.1208,-0.10563243107700525,0.10563243107700525,0.0,-0.004225617143244702,0.010300720454627198,-0.1208,0.04200484174957915,0.019320111005297923,-0.25699259999999996,0.00695078882797368,-0.021750612676291487,-4.923748564996825e-05,0.07525529910499135,-0.1867431360033018,-0.001462039737589288,8.947598861002983e-10,3.158043906645723e-05,-0.004128017757901524
59.0,-0.044015999883413315,-0.15037000179290771,-0.000999000039882958,0.29434001445770264,-0.02096400037407875,0.0018710000440478325,-0.955469012260437,0.999854788947261,1.787193733799498e-08,1.0497401242379739e-06,-0.017041156595899762,-0.0033434397790155996,0.004052654277594666,-0.1208,-0.049637252813650556,0.22381570923867486,0.0,-0.004225918583708433,0.010302916784814625,-0.1208,0.04201605560513702,0.01932165007708181,-0.25699259999999996,0.026056742617976043,-0.008324807310343883,-0.0005156265890457349,0.075506443291289,-0.18734498175719327,-0.001467106291638276,6.5976984132705e-09,7.464437138590112e-05,-0.004128017757896349
81.0,-0.041032999753952026,-0.11526499688625336,-0.0003490000090096146,0.9996730089187622,-0.009213999845087528,-0.023874999955296516,-0.0002119999990100041,0.9998546915200712,3.54302764261654e-08,2.079414918917425e-06,-0.017046871882491776,-0.0041539706345345324,0.008003992198249467,-0.1208,0.0,0.11098765896231287,0.0,-0.03103466005419219,0.017695051607919506,-0.1208,0.08477559907054137,0.16068780000000002,0.11735778350010086,0.052134847215815204,0.050575215142678966,0.000803099796534351,0.07620452835186799,-0.18759913481343393,-0.001429051979968584,1.5571311897392089e-09,0.00010048240417673167,-0.0005145941016122
102.0,-0.041032999753952026,-0.11526499688625336,-0.0003490000090096146,0.9996730089187622,-0.009213999845087528,-0.023874999955296516,-0.0002119999990100041,0.9998545974440567,5.812652946741457e-08,3.4097356813665928e-06,-0.017052388640714285,-0.004863185133113599,0.012157962832783998,-0.1208,-0.10563243107700525,0.2105826890083318,0.0,-0.031035138401758727,0.01768889628617751,-0.1208,0.08475048545601517,0.16068780000000002,0.11722539748315482,0.07329734962990396,0.05418832531093802,0.0012900019927187826,0.0768783922945712,-0.18784445813113154,-0.0013923182327423343,2.788198831517283e-09,0.00013206172809431584,-0.0005145941016070025
124.0,-0.0001449999981559813,-0.13504000008106232,-0.005991999991238117,0.9995570182800293,-0.009248999878764153,-0.028302999213337898,-0.00020399999630171806,0.9998537826034262,8.626338822575274e-08,5.0477898496259515e-06,-0.01710009906792837,-0.008206624912129198,0.015906668039559063,-0.1208,-0.23687155756011286,0.11815523379477709,0.0,-0.031222696023923434,0.012983256302506694,-0.1208,0.06288771393523011,0.16068780000000002,0.06105021577598368,0.09240027829144824,0.07665369048603715,0.0019668680368844504,0.07760573632027071,-0.18805528143455866,-0.0013501591632503276,7.094404345475423e-08,0.0001622049771452311,-0.00847159923173742
145.0,-0.0001449999981559813,-0.13504000008106232,-0.005991999991238117,0.9995570182800293,-0.009248999878764153,-0.028302999213337898,-0.00020399999630171806,0.9998522504670841,1.2017081324405611e-07,6.998894840602605e-06,-0.017189449872180716,-0.014082973614641467,0.017426413393657064,-0.1208,-0.35213846472421345,0.04052970282241675,0.0,-0.03122339118368644,0.012976083392982044,-0.1208,0.06286192185770406,0.16068780000000002,0.0608585457294137,0.10013906326414443,0.10657699238046241,0.0019070892190498048,0.07838810393619002,-0.18823286050102087,-0.0013025251575899388,1.0184398781873963e-07,0.00019234744270675536,-0.008471599231422303
165.0,-0.0001449999981559813,-0.13504000008106232,-0.005991999991238117,0.9995570182800293,-0.009248999878764153,-0.028302999213337898,-0.00020399999630171806,0.9998507580082332,1.5865970630425303e-07,9.196859632188257e-06,-0.017276041958566222,-0.021073802243492264,0.016514566181198266,-0.1208,-0.264201208493902,-0.13797261139522898,0.0,-0.03122406172449449,0.012969173430766135,-0.1208,0.06283708878562608,0.16068780000000002,0.06067366364223445,0.09549579228052674,0.14217540325486486,0.00143141107619931,0.07914633748011891,-0.18840491021550024,-0.0012563614953527652,1.3732267517514903e-07,0.00022248897822451456,-0.008471599230921492
182.0,0.0035490000154823065,-0.0634860023856163,-0.0039820000529289246,0.999472975730896,-0.009038000367581844,-0.031163999810814857,-0.0002579999854788184,0.9998497998348683,1.941552552126746e-07,1.1218404348225961e-05,-0.017331406298498723,-0.02634225280436533,0.014285606328521196,-0.1208,-0.1985393355427589,-0.10332404939043764,0.0,-0.03103679733833172,0.013306392960072518,-0.1208,0.061032556496715296,0.16068780000000002,0.11196691384990302,0.08386314196813444,0.1724789765398588,0.0010871828216259003,0.0797395862543837,-0.1885399487439479,-0.0012183380163020893,1.0707375950743826e-07,0.0002468884857813634,-0.0053426696950957375
204.0,0.0035490000154823065,-0.0634860023856163,-0.0039820000529289246,0.999472975730896,-0.009038000367581844,-0.031163999810814857,-0.0002579999854788184,0.9998487873645533,2.4624241983865484e-07,1.417903997178229e-05,-0.017389715481473344,-0.029787008940320797,0.012867177331363066,-0.1208,-0.10722434403193641,0.0,0.0,-0.031037597127483538,0.01329860821402162,-0.1208,0.06100684514806985,0.16068780000000002,0.11174128878040726,0.07664269456062708,0.19001434881523385,0.000691126048945166,0.08049383624676466,-0.18871204983839862,-0.0011681376376448474,1.4232435097231113e-07,0.0002842038414739076,-0.005342669694272981
225.0,0.0035490000154823065,-0.0634860023856163,-0.0039820000529289246,0.999472975730896,-0.009038000367581844,-0.031163999810814857,-0.0002579999854788184,0.9998478047197014,3.024612540895958e-07,1.736030742356864e-05,-0.01744611978986728,-0.031205437937478927,0.013272442759122533,-0.1208,0.0,0.0,0.0,-0.03103808686983914,0.013293843052147272,-0.1208,0.06099110999493297,0.16068780000000002,0.11160312967588924,0.07870567953420063,0.1972347962227412,0.0006900622205240129,0.08122344603590234,-0.18887849688728556,-0.0011195778048009087,1.6673918629113812e-07,0.00030860122140447893,-0.005342669693566803
247.0,0.030570000410079956,-0.09067700058221817,-0.012365000322461128,0.9994159936904907,-0.009073999710381031,-0.032947998493909836,-0.0004140000091865659,0.9998453212770199,3.6865378173587513e-07,2.0994089361053048e-05,-0.017587867396742157,-0.031002805223599196,0.013272442759122533,-0.1208,0.0,0.0,0.0,-0.03124403551513617,0.010756558241347747,-0.1208,0.0516193709522166,0.16068780000000002,0.05121611262599339,0.07874079561581815,0.19836057530709783,0.0008172081463772913,0.08203499128634373,-0.18902006673906102,-0.0010642000883295572,6.382994317152933e-07,0.00034591295702569137,-0.015996276378089674
271.0,0.030570000410079956,-0.09067700058221817,-0.012365000322461128,0.9994159936904907,-0.009073999710381031,-0.032947998493909836,-0.0004140000091865659,0.9998418555251123,4.521364441649395e-07,2.547334459332656e-05,-0.017783792930778274,-0.031205437937478927,0.012563228260543464,-0.1208,0.0,-0.10563243107700525,0.0,-0.03124504647798516,0.010747727229482614,-0.1208,0.05159295591626163,0.16068780000000002,0.050932203007080734,0.07513139976067343,0.19939183126571058,0.0006847484351194256,0.08297159454880498,-0.18916551207770702,-0.0009997322364103214,7.599316724780051e-07,0.0003760474951859099,-0.015996276372773746
293.0,0.030570000410079956,-0.09067700058221817,-0.012365000322461128,0.9994159936904907,-0.009073999710381031,-0.032947998493909836,-0.0004140000091865659,0.9998387324278998,5.34660881332656e-07,2.9834771020969864e-05,-0.01795851459812902,-0.031205437937478927,0.010739533835625866,-0.1208,0.0,0.0,0.0,-0.03124620379649028,0.010737604618341922,-0.1208,0.05156264959448655,0.16068780000000002,0.05060719219577558,0.06585009613315845,0.19939183126571058,0.00036902148716688607,0.08380683115383741,-0.18929509126915153,-0.0009422438823790495,9.132368821980669e-07,0.0004119195639214625,-0.015996276364756083
318.0,0.06074900180101395,-0.03152700141072273,0.0006070000235922635,0.9993939995765686,-0.008352999575436115,-0.033796001225709915,-0.00040499999886378646,0.9998378137903797,6.348278589963246e-07,3.531657858527479e-05,-0.018009577096932156,-0.031205437937478927,0.010638217478685999,-0.1208,0.0,0.0,0.0,-0.031318499972552934,0.009318955253433167,-0.1208,0.045482018463306864,0.16068780000000002,0.03206937463902677,0.06444144617862181,0.2004218773652586,0.0005171251885618676,0.08468732772184746,-0.18936985751176763,-0.0008813735308962399,2.668252288823031e-07,0.0004420498946630395,-0.004024952235717731
