time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2
6.0,0.0007980000227689742,-0.008089000359177588,-0.0043910001404583445,0.9592270794894414,0.25124069357447165,-0.03854156494242362,0.12359377879686226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8565290986070605e-08,8.710629026348693e-08,4.705963858355233e-08,3.990513951532691e-07,6.118169713424641e-06,-1.0587015829748745e-05,0.0,0.0,0.0,0.010750461706796431,-0.019281936108800513,-0.010737697251285892
17.0,0.0007980000227689742,-0.008089000359177588,-0.0043910001404583445,0.9592270794894414,0.25124069357447165,-0.03854156494242362,0.12359377879686226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8565290986070605e-08,8.710629026348693e-08,4.705963858355233e-08,3.990513951532691e-07,6.118169713424641e-06,-1.0587015829748745e-05,0.0,0.0,0.0,8.290404340501116e-06,-1.486959827117051e-05,-8.280560810031928e-06
28.0,0.0007980000227689742,-0.008089000359177588,-0.0043910001404583445,0.9592270794894414,0.25124069357447165,-0.03854156494242362,0.12359377879686226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02076985264798204,-0.021760321328404834,0.0,-4.8565290986070605e-08,8.710629026348693e-08,4.705963858355233e-08,3.990513951532691e-07,6.118169713424641e-06,-1.0587015829748745e-05,0.0,0.0,0.0,8.722672517726358e-06,-1.5644910774247044e-05,-8.712315737866837e-06
40.0,-0.0026620000135153528,-0.02920700050890445,-0.0021909999195486303,0.9592264051398653,0.25131990330789183,-0.038011947644035746,0.1236051004940435,1.0,0.0,0.0,0.0,-0.00030394907081959994,-0.0005065817846993333,0.0,-0.02270377922039512,-0.02270377922039512,-0.02076985264798204,-1.192481688333018e-07,9.936192997614522e-08,5.297940721638848e-08,4.2186299355576134e-07,6.306122186417496e-06,-1.055277249793357e-05,-7.902675841309598e-05,-0.00013171126402182666,0.0,2.0711137839602778e-05,-1.7233312680538477e-05,-9.471111323259613e-06
51.0,-0.0026620000135153528,-0.02920700050890445,-0.0021909999195486303,0.9592264051398653,0.25131990330789183,-0.038011947644035746,0.1236051004940435,1.0,0.0,0.0,0.0,-0.0007092144985790666,-0.0007092144985790666,-0.00030394907081959994,-0.023607987156698436,-0.023607987156698436,-0.021760321328404834,-1.1903625012280443e-07,9.94859231443849e-08,5.304985841457434e-08,4.2306069572887827e-07,6.343499565354381e-06,-1.0620087663726059e-05,-0.00018439576963055732,-0.00018439576963055732,-8.145835097965279e-05,2.1075980585590063e-05,-1.7536890840730264e-05,-9.637952290158202e-06
63.0,-0.0026620000135153528,-0.02920700050890445,-0.0021909999195486303,0.9592264051398653,0.25131990330789183,-0.038011947644035746,0.1236051004940435,1.0,0.0,0.0,0.0,-0.0009118472124587998,-0.0009118472124587998,-0.0007092144985790666,-0.024477544899803663,-0.024477544899803663,-0.023607987156698436,-1.1881569372498026e-07,9.964908583256308e-08,5.3141863920010394e-08,4.242488335416973e-07,6.375192119364452e-06,-1.0677376755036922e-05,-0.00023708027523928796,-0.00023708027523928796,-0.00019006948561918987,2.2080528802986465e-05,-1.8372754793118587e-05,-1.0097327727192415e-05
74.0,-0.0026620000135153528,-0.02920700050890445,-0.0021909999195486303,0.9592264051398653,0.25131990330789183,-0.038011947644035746,0.1236051004940435,1.0,0.0,0.0,0.0,-0.001114479926338533,-0.0013171126402182665,-0.0009118472124587998,-0.02612717778182534,-0.02612717778182534,-0.024477544899803663,-1.1869893564967173e-07,9.983343372059163e-08,5.324422269325258e-08,4.2561064280624684e-07,6.412271033931814e-06,-1.0743669393113619e-05,-0.0002897647808480186,-0.0003424492864567493,-0.00024437505293895836,2.1197354021351246e-05,-1.7637883185321982e-05,-9.693455823121156e-06
86.0,-0.0026620000135153528,-0.02920700050890445,-0.0021909999195486303,0.9592264051398653,0.25131990330789183,-0.038011947644035746,0.1236051004940435,1.0,0.0,0.0,0.0,-0.0015197453540979997,-0.0015197453540979997,-0.001114479926338533,-0.026912916504951655,-0.026912916504951655,0.0,-1.189922755386711e-07,9.967262390016619e-08,5.3152630315850156e-08,4.2533794125850627e-07,6.422160481479443e-06,-1.0759666812599538e-05,-0.0003951337920654799,-0.0003951337920654799,-0.0002986806202587269,2.2169093814411267e-05,-1.8446447921244105e-05,-1.0137828113460237e-05
97.0,0.00818200036883354,-0.05342600122094154,-0.0025450000539422035,0.9592327693139905,0.25146485158827686,-0.03697602025448647,0.1235732743550617,1.0,0.0,0.0,0.0,-0.0019250107818574664,-0.0019250107818574664,-0.001114479926338533,-0.02841745423586516,-0.02841745423586516,0.0,-2.0542372458581665e-07,6.156869308806544e-08,3.1706741051012064e-08,2.906828767626707e-07,6.773593680312937e-06,-1.0933373400155754e-05,-0.0005005028032829412,-0.0005005028032829412,-0.0002986806202587269,3.711722588678098e-05,-1.0926189440068626e-05,-5.793236251376804e-06
109.0,0.00818200036883354,-0.05342600122094154,-0.0025450000539422035,0.9592327693139905,0.25146485158827686,-0.03697602025448647,0.1235732743550617,1.0,0.0,0.0,0.0,-0.0021276434957372,-0.0021276434957372,-0.001114479926338533,-0.029139839842597413,-0.029844322849510652,0.0,-2.0532438545797585e-07,6.170538076371645e-08,3.178257072886776e-08,2.9186207219622203e-07,6.8168646643034754e-06,-1.1010542371241206e-05,-0.0005531873088916719,-0.0005531873088916719,-0.0002986806202587269,3.747664052110392e-05,-1.1031990245175241e-05,-5.849333490302641e-06
