time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_i2b_0,q_i2b_1,q_i2b_2,q_i2b_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
6.0,-0.022839000448584557,0.04327400028705597,0.02188500016927719,0.9997789859771729,0.017000000923871994,0.012380000203847885,-0.00011800000356743112,0.9929285387429335,0.0,0.0,0.11871359210226572,0.0,0.0,0.0,0.0,0.0,0.0,0.02384471946802384,-0.016244455505363686,0.0022187576523899103,-0.08299121469353749,-0.1216735519595539,0.002082731483174585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023901973585815528
32.0,-0.022839000448584557,0.04327400028705597,0.02188500016927719,0.9997789859771729,0.017000000923871994,0.012380000203847885,-0.00011800000356743112,0.9928919892049792,0.0,0.0,0.1190188967037567,0.00027861998158463326,-0.00010131635693986666,0.00027861998158463326,0.052742231803625195,-0.052742231803625195,0.052742231803625195,0.026349658211928025,-0.01440783525183405,0.0022179666724755276,-0.07363046109244047,-0.13444039513498637,0.0027490186822886095,-0.0005646872414159389,-0.001455228717889348,1.830293743300811e-05,-0.0003545476284151902,0.00019868197946685585,-5.699811761294227e-05,0.0,0.0,0.023901973585815528
52.0,-0.022839000448584557,0.04327400028705597,0.02188500016927719,0.9997789859771729,0.017000000923871994,0.012380000203847885,-0.00011800000356743112,0.9928627152690945,0.0,0.0,0.11926285519171903,0.001874352603387533,-0.001874352603387533,0.0017350426125952165,0.12295446538924253,-0.12295446538924253,0.05789792092834391,0.026519362500034123,-0.01452880590744684,0.0022341113684062074,-0.07424845365748192,-0.13530637606927437,0.00276316491295516,-0.009853827811223204,-0.009772125855700003,4.548885968377588e-05,-0.0006379195756539195,0.00035739552016054516,-0.00010254348364595927,0.0,0.0,0.023901973585815528
73.0,-0.031846001744270325,0.01766899973154068,0.01731099933385849,0.9997749924659729,0.016395999118685722,0.01345099974423647,0.0004670000053010881,0.9928369774463597,0.0,0.0,0.11947692754325663,0.004888514222348566,-0.004888514222348566,0.002228959852677066,0.19319107822263262,-0.19319107822263262,0.0,0.02276429047492268,-0.011927043328415392,0.001948050090872136,-0.060955478943531476,-0.11615841472539915,0.002173101675733991,-0.025287773652763405,-0.025220500283859974,7.604125290999043e-05,-0.0008964542182370423,0.0004992616673084437,-0.00014438425500481428,0.0,0.0,0.018730962098171707
93.0,-0.031846001744270325,0.01766899973154068,0.01731099933385849,0.9997749924659729,0.016395999118685722,0.01345099974423647,0.0004670000053010881,0.9928143318803724,0.0,0.0,0.11966495900191505,0.009321104838467733,-0.009156465758440448,0.002140308040354683,0.26332204596040143,-0.1945358197994174,-0.035205427083372334,0.023007633070873317,-0.01207987646722738,0.001970487899314251,-0.06173634480020379,-0.11740022309541827,0.0021928570941117916,-0.04702503241832952,-0.047799536114750164,0.00015662583878256833,-0.0011344309524279202,0.00062674006823002,-0.0001832047987033549,0.0,0.0,0.018730962098171714
113.0,-0.031846001744270325,0.01766899973154068,0.01731099933385849,0.9997749924659729,0.016395999118685722,0.01345099974423647,0.0004670000053010881,0.9927913183218491,0.0,0.0,0.11985573939017403,0.014754194479368082,-0.012512570082073533,0.0019630044157099165,0.2396411642196352,-0.12027985421004168,0.0,0.023217431197199115,-0.012109420306376548,0.0019833218305609214,-0.06188802489293358,-0.11847038961874228,0.002223906213441541,-0.06410012835194552,-0.07546557048331073,0.0003879213299191214,-0.0013759297368024657,0.0007560461575444754,-0.0002225927853660711,0.0,0.0,0.01873096209817171
130.0,-0.04352099820971489,-0.02097499929368496,0.015124999918043613,0.9997950196266174,0.015194999985396862,0.013364000245928764,0.0008529999759048223,0.9927753658801702,0.0,0.0,0.11998780313637737,0.018122963347618645,-0.014057644525406499,0.0019756689603273995,0.1682764950965737,-0.060868947033283355,0.0,0.015258569224035894,-0.00820506565977241,0.0012755095230074164,-0.04192338061145488,-0.07786281487631906,0.001249352228716025,-0.07195859431960125,-0.09264223086559349,0.0004621024707209425,-0.001505122815042247,0.000829411346025479,-0.00024343578061778462,0.0,0.0,0.015636702314975357
157.0,-0.04352099820971489,-0.02097499929368496,0.015124999918043613,0.9997950196266174,0.015194999985396862,0.013364000245928764,0.0008529999759048223,0.9927506331436156,0.0,0.0,0.12019226428081982,0.022365585794475562,-0.014260277239286231,0.0014310935417756166,0.0727522953797466,0.05771211559959127,-0.03386439621806678,0.015212900985130031,-0.00804562523959185,0.0012637276539419092,-0.04110976714163453,-0.07762921583712679,0.001263981972919333,-0.07290694898991028,-0.11419281549662927,0.0007870409589828701,-0.0017051829151064491,0.000942953938712638,-0.0002757045367277981,0.0,0.0,0.015636702314975354
182.0,-0.006461000069975853,-0.018526000902056694,0.0045079998672008514,0.9998090267181396,0.014437999576330185,0.013156999833881855,0.0010629999451339245,0.9927335235894131,0.0,0.0,0.12033349966550543,0.0229481548468798,-0.011917336485051815,0.00125378991713085,-0.05012784813128577,0.1454994628855071,0.0,0.015155318779100136,-0.0147314913088438,0.0015999734216357634,-0.07521255487346705,-0.07736191369259243,0.0002593811090827337,-0.06093120170431313,-0.1171419567845209,0.0009201757821867251,-0.001895705579094645,0.0010815335688423105,-0.0003093319701961031,0.0,0.0,0.004138974361560736
204.0,-0.006461000069975853,-0.018526000902056694,0.0045079998672008514,0.9998090267181396,0.014437999576330185,0.013156999833881855,0.0010629999451339245,0.9927279245639162,0.0,0.0,0.12037968180311642,0.021403080403546833,-0.009219788481527866,0.00125378991713085,-0.12041670094344885,0.07214347907400262,0.017477071130619033,0.015130944217158939,-0.014958470266440243,0.0016114664608090324,-0.07637041044130793,-0.07723846299415053,0.00022536118772419506,-0.047180960220858714,-0.10926623161559396,0.0009891540423948796,-0.002068604224848746,0.0012540944526827859,-0.0003443027775018467,0.0,0.0,0.004138974361560738
226.0,-0.006461000069975853,-0.018526000902056694,0.0045079998672008514,0.9998090267181396,0.014437999576330185,0.013156999833881855,0.0010629999451339245,0.9927225361984856,0.0,0.0,0.12042410939527992,0.018452241507673214,-0.008003992198249467,0.0015957326218028998,-0.13348935764807857,-0.03156131084392442,0.0,0.015226383362862354,-0.015118384591176787,0.0016253098944797903,-0.07718659528351485,-0.07772590242550775,0.00021799388529322752,-0.04103407638591906,-0.09427072532415431,0.0008489566294898008,-0.0022349427395752654,0.0014200914590157489,-0.0003779449640401588,0.0,0.0,0.004138974361560738
