time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_b2i_0,q_b2i_1,q_b2i_2,q_b2i_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
6.0,0.04693000018596649,-0.012125000357627869,0.011206000111997128,0.9454450011253357,-0.06744399666786194,-0.06011899933218956,0.3130030035972595,0.9999710233735322,0.0,0.0,0.00761264824426993,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.053,0.053,-0.1208,-0.1148281120178086,0.7366902934000316,3.465589696463887,0.05539512638528073,0.09606870828250275,0.0,0.29786389492069576,-0.2488171065801958,0.06994578288663442,0.0,0.0,0.0026167549273793007
22.0,0.04693000018596649,-0.012125000357627869,0.011206000111997128,0.9454450011253357,-0.06744399666786194,-0.06011899933218956,0.3130030035972595,0.9999708639575261,0.0,0.0,0.007633559853628784,0.0,0.0,-0.1208,-0.030901488086022066,0.030901488086022066,0.0,-0.053,0.053,-0.1208,-0.10882686518446599,0.7621891270585807,3.5565117552217935,0.05539512638528073,0.09606870828250275,0.0,0.2986770799131233,-0.2495038949652145,0.07013742451154147,0.0,0.0,0.0026167549273793007
48.0,0.04693000018596649,-0.012125000357627869,0.011206000111997128,0.9454450011253357,-0.06744399666786194,-0.06011899933218956,0.3130030035972595,0.9999706066711589,0.0,0.0,0.007667189427320136,-0.002026327138797333,0.002938174351256133,-0.1208,-0.17126313911754087,0.20361547739829028,0.0,-0.053,0.053,-0.1208,-0.10880515885801173,0.7622859308293553,3.556864451577468,0.07013864594081369,0.10623665280355997,0.0007253695725749976,0.2999847970832657,-0.250608391211252,0.07044561542347917,0.0,0.0,0.002616754927379301
68.0,0.10470899939537048,0.034487999975681305,-0.00133500003721565,0.9960709810256958,-0.08100800216197968,-0.03565499931573868,-0.0029329999815672636,0.9999706291455801,0.0,0.0,0.007664257706571092,-0.006686879558031199,0.006686879558031199,-0.1208,-0.3002104896645638,0.3309701348544533,0.0,-0.046532118295118365,0.053,-0.1208,0.5177647842525609,0.23517691588691128,-0.03637123612090943,0.13315159568024032,0.07705419409318189,-0.0016004081795331284,0.3007544871444268,-0.2516199626269957,0.0706798179766649,0.0,0.0,-0.0031289208815318543
89.0,0.10470899939537048,0.034487999975681305,-0.00133500003721565,0.9960709810256958,-0.08100800216197968,-0.03565499931573868,-0.0029329999815672636,0.9999708791380615,0.0,0.0,0.007631570995062344,-0.013779024543821865,0.015906668039559063,-0.1208,-0.4244851299475627,0.45495298403683665,0.0,-0.04654265712641497,0.053,-0.1208,0.5178674527702949,0.23516788640756328,-0.036758940779087396,0.17944670359281134,0.11266581556439037,-0.0029031462028865336,0.3012779473694861,-0.2527960856259127,0.07091041141761312,0.0,0.0,-0.0031289208815318543
109.0,0.10470899939537048,0.034487999975681305,-0.00133500003721565,0.9960709810256958,-0.08100800216197968,-0.03565499931573868,-0.0029329999815672636,0.9999711211676432,0.0,0.0,0.00759979149232744,-0.02299881302534973,0.025936987376605866,-0.1208,-0.43648450198369915,0.4682528527977999,0.0,-0.04655308972379254,0.053,-0.1208,0.517969031779117,0.23515887315208006,-0.037143192905890896,0.22981171110209192,0.15896092347696136,-0.00495942118620533,0.30178690666362235,-0.2539395535977386,0.07113460479748669,0.0,0.0,-0.003128920881531854
135.0,0.22118400037288666,0.11441700160503387,-0.021598000079393387,0.9965389966964722,-0.07610800117254257,-0.03325499966740608,-0.003326999954879284,0.999972335102355,0.0,0.0,0.007438348603261041,-0.0331304487193364,0.0367778375691716,-0.1208,-0.32923957046855257,0.36248075712628125,0.0,-0.034432138822356274,0.053,-0.1208,0.400864542954913,0.21217836666764733,0.2212216238963626,0.27863359945693505,0.20720443651654222,-0.006872044038959771,0.3023260240728174,-0.2552288750629076,0.07137631076884089,0.0,0.0,-0.018466887414609258
160.0,0.22118400037288666,0.11441700160503387,-0.021598000079393387,0.9965389966964722,-0.07610800117254257,-0.03325499966740608,-0.003326999954879284,0.9999740230508438,0.0,0.0,0.007207858455227914,-0.04052654277594667,0.04488314612436092,-0.1208,-0.22011604124212014,0.2563128488531047,0.0,-0.034456799747654414,0.053,-0.1208,0.4010282433029694,0.21197869701696337,0.21909724811553874,0.31940992600007856,0.24441283448716067,-0.008424332991460384,0.3027723270507327,-0.2563549740708008,0.07157953579909536,0.0,0.0,-0.01846688741460926
181.0,0.22118400037288666,0.11441700160503387,-0.021598000079393387,0.9965389966964722,-0.07610800117254257,-0.03325499966740608,-0.003326999954879284,0.9999754055546266,0.0,0.0,0.007013436095109363,-0.0443765643396616,0.04954369854359479,-0.1208,-0.13132197286608444,0.16709597719860417,0.0,-0.03448575618445064,0.053,-0.1208,0.40122033629652487,0.2117437317387004,0.21659948870570303,0.3428563137623861,0.26378158959515385,-0.009156053910836324,0.3031489721645638,-0.25730477894591897,0.07175095950093002,0.0,0.0,-0.018466887414609258
208.0,0.19176100194454193,0.16111299395561218,-0.024852000176906586,0.9970800280570984,-0.07038699835538864,-0.029332999140024185,-0.00407399982213974,0.9999766052544875,0.0,0.0,0.006840244418958227,-0.0465042078353988,0.05238055653791106,-0.1208,0.07037636607971358,0.04052970282241675,0.0,-0.02434707430007351,0.053,-0.1208,0.3543147347731173,0.219205856619156,0.6575819852926093,0.3507386581811569,0.27016089089071826,-0.009213974632846782,0.3034640705620768,-0.2584395365867969,0.0719308515732007,0.0,0.0,-0.01301720542420641
234.0,0.19176100194454193,0.16111299395561218,-0.024852000176906586,0.9970800280570984,-0.07038699835538864,-0.029332999140024185,-0.00407399982213974,0.999977754726825,0.0,0.0,0.006670086318622353,-0.04366734984108253,0.05298845467955026,-0.1208,0.20352226635226028,0.0,0.0,-0.02436719271103153,0.053,-0.1208,0.3544539427683698,0.2190775205584863,0.6559499197478557,0.3538036047543065,0.255857806882687,-0.008072749020746985,0.30377381438447465,-0.25955434967899166,0.07210759261464982,0.0,0.0,-0.013017205424206407
255.0,0.2237820029258728,0.1697230041027069,-0.055642999708652496,0.997452974319458,-0.06617700308561325,-0.026146000251173973,-0.004995000082999468,0.9999806956738372,0.0,0.0,0.0062135561209675115,-0.03839889928020946,0.05298845467955026,-0.1208,0.33092758198561356,0.0,0.0,-0.01882325175851046,0.053,-0.1208,0.3130194771480232,0.18284323724914756,0.6423632528195652,0.3490807656668105,0.22563122332565294,-0.0061797828432904175,0.3039511365000469,-0.2603281442388343,0.07222022079766127,0.0,0.0,-0.044153203054000154
275.0,0.2237820029258728,0.1697230041027069,-0.055642999708652496,0.997452974319458,-0.06617700308561325,-0.026146000251173973,-0.004995000082999468,0.9999833962588263,0.0,0.0,0.005762569449738175,-0.03150938700829853,0.05298845467955026,-0.1208,0.32166985076228166,0.0,0.0,-0.018864996614765928,0.053,-0.1208,0.3131923497140158,0.18254704726681714,0.6385369208735332,0.3490807656668105,0.19084230611907146,-0.003783819256607714,0.3041266252902412,-0.26109241667613997,0.0723314811502555,0.0,0.0,-0.04415320305400015
302.0,0.27872800827026367,0.1779329925775528,-0.03243599832057953,0.9980900287628174,-0.057367999106645584,-0.021887000650167465,-0.006868000142276287,0.9999863044898271,0.0,0.0,0.0052336252043165875,-0.023302762096169334,0.05298845467955026,-0.1208,0.1922349253914385,0.0,0.0,-0.01278221381270802,0.049346726604341,-0.1208,0.2336980642471765,0.11907044937298143,0.4613233107092578,0.3390202160411119,0.1444133654621099,-0.0010575042500172373,0.3043355659050279,-0.26203603341832354,0.07246478660794466,0.0,0.0,-0.023719731504352765
324.0,0.27872800827026367,0.1779329925775528,-0.03243599832057953,0.9980900287628174,-0.057367999106645584,-0.021887000650167465,-0.006868000142276287,0.9999876147050973,0.0,0.0,0.004976990698171254,-0.01965537324633413,0.05298845467955026,-0.1208,0.2106599123336406,-0.0708849741787032,0.0,-0.012799466052969208,0.04934690862757497,-0.1208,0.23376186096431362,0.1189908931695587,0.45986914457579137,0.3390202160411119,0.12594758125830743,4.3512528653967295e-05,0.30444425709672357,-0.26261842213686665,0.07253686152473045,0.0,0.0,-0.023719731504352762
350.0,0.27872800827026367,0.1779329925775528,-0.03243599832057953,0.9980900287628174,-0.057367999106645584,-0.021887000650167465,-0.006868000142276287,0.9999890871189688,0.0,0.0,0.004671792265461766,-0.014690871756280666,0.05035422939911373,-0.1208,0.1249122139694793,-0.09062151145999496,0.0,-0.012829467690585697,0.0493475061742508,-0.1208,0.2338737083648156,0.11885398862556822,0.45735282905011876,0.3256838163383657,0.10081359720313189,0.0012449943976028343,0.30457374056185327,-0.26331093296016633,0.07262257525039727,0.0,0.0,-0.023719731504352765
