time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_i2b_0,q_i2b_1,q_i2b_2,q_i2b_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
6.0,-0.05840799957513809,-0.18238399922847748,-0.0011729999678209424,0.9988759756088257,-0.020457999780774117,-0.042750000953674316,-0.0008079999824985862,0.9999913571305188,0.0,0.0,0.004157603187307601,0.0,0.0,-0.1208,0.0,0.0,0.0,-0.021678888079075562,0.009562570188645553,-0.1208,0.049030262175190596,0.11107324743166574,0.0003444420995181814,-0.025142548363767822,-0.0526483859932201,-0.0,0.49259672072868893,-0.2211645595271383,-0.05134031615779888,0.0,0.0,0.0012835034783766535
32.0,-0.05840799957513809,-0.18238399922847748,-0.0011729999678209424,0.9988759756088257,-0.020457999780774117,-0.042750000953674316,-0.0008079999824985862,0.999991285993202,0.0,0.0,0.0041746781507501435,-0.0007092144985790666,0.00030394907081959994,-0.1208,-0.10563243107700525,0.10563243107700525,0.0,-0.028834406234702934,0.012697509101712214,-0.1208,0.06510493110876048,0.14773464641934067,0.0004674428224931851,-0.023599008580754085,-0.04904679316618805,7.803434314649059e-06,0.4946230873171628,-0.22206588546319395,-0.05155116486650582,0.0,0.0,0.0012835034783766537
52.0,-0.05840799957513809,-0.18238399922847748,-0.0011729999678209424,0.9988759756088257,-0.020457999780774117,-0.042750000953674316,-0.0008079999824985862,0.999991232330202,0.0,0.0,0.0041875127133253675,-0.002938174351256133,0.002938174351256133,-0.1208,-0.23687155756011286,0.20361547739829028,0.0,-0.02887908821057053,0.01271758818097966,-0.1208,0.06520786779699786,0.14796358414703392,0.00046799156109896976,-0.010221663794635018,-0.0377275014240873,-0.0003447997595764809,0.4961462343829693,-0.2227433572838109,-0.05170965135216799,0.0,0.0,0.001283503478376654
69.0,-0.042785998433828354,-0.12039899826049805,-0.0011660000309348106,0.9986169934272766,-0.022028999403119087,-0.0477369986474514,-0.0009069999796338379,0.9999912141708951,0.0,0.0,0.004191846969929494,-0.008206624912129198,0.006585563201091333,-0.1208,-0.3309701348544533,0.2005967870144326,0.0,-0.02921649023354306,0.01289480093704058,-0.1208,0.0661705937492013,0.14985584688553272,0.0002702566241101829,0.006349858347671767,-0.017144478858321578,-0.0007040331106708454,0.49746882077186133,-0.22333012656950543,-0.05185683174162972,0.0,0.0,4.621111786453888e-05
90.0,-0.042785998433828354,-0.12039899826049805,-0.0011660000309348106,0.9986169934272766,-0.022028999403119087,-0.0477369986474514,-0.0009069999796338379,0.9999912121364739,0.0,0.0,0.004192332265652144,-0.015501402611799598,0.010435584764806265,-0.1208,-0.3329598968697654,0.11815523379477709,0.0,-0.02934421746866152,0.012903157183432415,-0.1208,0.06621581174803418,0.1505099478240029,0.00029480119230442225,0.02588103218323559,0.019861955777483578,-0.000827350919741751,0.4991252326548876,-0.22406392108360068,-0.05204810196733713,0.0,0.0,4.621111786453887e-05
116.0,-0.042785998433828354,-0.12039899826049805,-0.0011660000309348106,0.9986169934272766,-0.022028999403119087,-0.0477369986474514,-0.0009069999796338379,0.99999120961229,0.0,0.0,0.004192934312505768,-0.023100129382289596,0.012867177331363066,-0.1208,-0.22381570923867486,0.0,0.0,-0.029379009568337073,0.012893650753715749,-0.1208,0.06616823904254578,0.1506878676901051,0.00030721995650316304,0.03821651039517064,0.05841032518978061,-0.0005598848449690526,0.5011801400949601,-0.2249742488703094,-0.05228538746600083,0.0,0.0,4.6211117864538884e-05
142.0,0.013199999928474426,-0.04643300175666809,0.0007880000048317015,0.998494029045105,-0.021984999999403954,-0.0502609983086586,-0.000813000020571053,0.9999909856721961,0.0,0.0,0.004246006871128844,-0.027760681801523465,0.012867177331363066,-0.1208,-0.11098765896231287,0.0,0.0,-0.028294502862413577,0.011317031574693208,-0.1208,0.05813345018671693,0.14518670615964774,0.0005285934323267479,0.038238755057784804,0.07888758462769017,-0.00019827533474762367,0.5031551527649525,-0.2257623800672196,-0.052519638678122205,0.0,0.0,0.0041434110677907145
167.0,0.013199999928474426,-0.04643300175666809,0.0007880000048317015,0.998494029045105,-0.021984999999403954,-0.0502609983086586,-0.000813000020571053,0.9999907648282933,0.0,0.0,0.004297703820097833,-0.02928042715562146,0.011651381048084667,-0.1208,0.05238866052301734,-0.05731542154565024,0.0,-0.028103397822688732,0.011314897973591687,-0.1208,0.05811829534671776,0.14420777264830736,0.00048696565582765814,0.032074062046182183,0.08659345089219346,0.0002977585776951099,0.5050790166562447,-0.22652998605016508,-0.05274781822795734,0.0,0.0,0.0041434110677907145
193.0,-0.01500600017607212,-0.046344999223947525,-0.006089999806135893,0.9984139800071716,-0.022298000752925873,-0.051681000739336014,-0.000838999985717237,0.9999908728463508,0.0,0.0,0.004272496225137313,-0.028064630872343063,0.011246115620325198,-0.1208,0.0,0.0,0.0,-0.028744183580038725,0.012227240275615083,-0.1208,0.06277927397457246,0.1475612989105374,7.684854765685745e-05,0.029620998580584344,0.07863979517211493,0.0002265040194351682,0.5070952597129993,-0.22736053001253623,-0.052992140653555814,0.0,0.0,-0.005541054884505213
218.0,-0.01500600017607212,-0.046344999223947525,-0.006089999806135893,0.9984139800071716,-0.022298000752925873,-0.051681000739336014,-0.000838999985717237,0.9999911658542511,0.0,0.0,0.004203357402821961,-0.028672529013982265,0.011955330118904265,-0.1208,0.0,0.04052970282241675,0.0,-0.028773120291169244,0.012251583823785312,-0.1208,0.06290359665585547,0.14771013200064909,7.058829146476616e-05,0.03321591748770177,0.08172115423535845,0.00010503529369535939,0.5090709212308702,-0.2281891274169843,-0.053234456234009464,0.0,0.0,-0.005541054884505214
240.0,0.04109799861907959,0.017604999244213104,-0.011761000379920006,0.9984009861946106,-0.02189899981021881,-0.05211300030350685,-0.0008619999862276018,0.9999914565680137,0.0,0.0,0.004133617179015577,-0.028672529013982265,0.012157962832783998,-0.1208,-0.028661069409972834,0.0,0.0,-0.02728485241835672,0.01050840023136553,-0.1208,0.05400197632605973,0.14005910225072474,0.0004936217357488541,0.03473298655763297,0.08118243889495975,-3.7841049017617086e-05,0.5107922371998947,-0.22889133717385496,-0.05344497272191307,0.0,0.0,-0.008175913728935407
