time,omega_b2i_0,omega_b2i_1,omega_b2i_2,q_i2b_0,q_i2b_1,q_i2b_2,q_i2b_3,q_i2d_0,q_i2d_1,q_i2d_2,q_i2d_3,r_mass_0,r_mass_1,r_mass_2,rdot_mass_0,rdot_mass_1,rdot_mass_2,r_mass_commanded_0,r_mass_commanded_1,r_mass_commanded_2,u_com_0,u_com_1,u_com_2,u_actual_0,u_actual_1,u_actual_2,theta_hat_0,theta_hat_1,theta_hat_2,omega_d2i_D_0,omega_d2i_D_1,omega_d2i_D_2
6.0,-0.015830999240279198,0.025009000673890114,0.01611899957060814,0.9990249872207642,-0.03189599886536598,0.030494999140501022,0.0010479999473318458,0.9988814242773807,0.0,0.0,0.04728530674101263,0.0,0.0,-0.1208,0.0,0.0,0.0,0.028169434393140395,0.027952017925985163,-0.1208,0.14317385899835597,-0.1442308228740557,-0.00045110859155592754,-0.03923250571375141,0.03758811191035111,0.0,-0.12877212544179126,-0.12811965035445408,-0.01607422719945904,0.0,0.0,0.015429641097949547
32.0,-0.015830999240279198,0.025009000673890114,0.01611899957060814,0.9990249872207642,-0.03189599886536598,0.030494999140501022,0.0010479999473318458,0.9988718706227525,0.0,0.0,0.04748669370048052,0.0007092144985790666,0.00030394907081959994,-0.1208,0.10563243107700525,0.0708849741787032,0.0,0.027317299350453694,0.034163694363261235,-0.1208,0.1748494267717955,-0.14000814347654347,0.0017584657628010062,-0.0376880403590986,0.03398435941616121,-6.996683278000525e-05,-0.12924904702982673,-0.12873276561520794,-0.01614261909909692,0.0,0.0,0.015429641097949549
58.0,-0.015830999240279198,0.025009000673890114,0.01611899957060814,0.9990249872207642,-0.03189599886536598,0.030494999140501022,0.0010479999473318458,0.9988622193264024,0.0,0.0,0.047689273451520874,0.005268450560873066,0.004052654277594666,-0.1208,0.26806888940092566,0.23687155756011286,0.0,0.027324943906406586,0.034210260893175935,-0.1208,0.17508716530069535,-0.1400480597470104,0.0017704726572762527,-0.01863963431838056,0.010817379096368998,-0.00023193542487237798,-0.12972848724438532,-0.12934980649277686,-0.01621141613434254,0.0,0.0,0.015429641097949547
79.0,-0.014565999619662762,-0.0564350001513958,0.01750200055539608,0.9989910125732422,-0.03227600082755089,0.031207000836730003,0.0012649999698624015,0.9988512473318455,0.0,0.0,0.04791853194346159,0.009929002980106932,0.009929002980106932,-0.1208,0.3544628341315023,0.36259299538366385,0.0,0.01933996072923288,0.03451926090001034,-0.1208,0.176511605308002,-0.09935637983511428,0.004639457641369145,0.010755896539871829,-0.011973083045900381,-5.156170694486342e-05,-0.1299936100343819,-0.12984401026312795,-0.016259994916595664,0.0,0.0,0.02197570565469712
100.0,-0.014565999619662762,-0.0564350001513958,0.01750200055539608,0.9989910125732422,-0.03227600082755089,0.031207000836730003,0.0012649999698624015,0.9988401617303969,0.0,0.0,0.04814905309966575,0.01843957696305573,0.0179329951783564,-0.1208,0.26729137756577503,0.3658632238805417,0.0,0.019345538173040182,0.0345901191633416,-0.1208,0.1768732308592228,-0.09938628753207199,0.004660192183467247,0.051421277026340854,-0.05521222179100669,-0.00017890805509483159,-0.13025991168486586,-0.13034120819084527,-0.01630884122409701,0.0,0.0,0.021975705654697114
121.0,-0.014565999619662762,-0.0564350001513958,0.01750200055539608,0.9989910125732422,-0.03227600082755089,0.031207000836730003,0.0012649999698624015,0.9988290316198036,0.0,0.0,0.04837939223931233,0.023302762096169334,0.02482250745026733,-0.1208,0.1789610746702802,0.2594969685803947,0.0,0.01932138907343249,0.03461547710358919,-0.1208,0.17700210677400188,-0.09926363486839349,0.004676202592832483,0.08642438934380788,-0.0799203010739246,0.00012843962865986263,-0.1305257208909316,-0.1308382866217185,-0.01635764893484594,0.0,0.0,0.02197570565469712
142.0,0.05650600045919418,-0.032627999782562256,0.011858999729156494,0.9990649819374084,-0.031134000048041344,0.02995000034570694,0.001803999999538064,0.9988237701160289,0.0,0.0,0.04848789798704676,0.02634225280436533,0.029888325297260664,-0.1208,0.08597126303173705,0.17194029710367773,0.0,0.02084828455566384,0.025959726770332262,-0.1208,0.13284161436330896,-0.1068330007427221,0.0013351651302755732,0.11362865553273505,-0.09692898924815312,0.00041038612889442427,-0.1308110966483627,-0.13120548835565313,-0.016397712401515836,0.0,0.0,0.010453101907147285
163.0,0.05650600045919418,-0.032627999782562256,0.011858999729156494,0.9990649819374084,-0.031134000048041344,0.02995000034570694,0.001803999999538064,0.9988184711010556,0.0,0.0,0.04859693187177536,0.02725410001682413,0.03333308143321613,-0.1208,-0.05238866052301734,0.07581990129949917,0.0,0.0207979375692178,0.02592720353243652,-0.1208,0.132674723927267,-0.10657558249172806,0.0013411675112594166,0.1311354612281325,-0.10156314369693478,0.0008045053013394877,-0.13109773398541072,-0.1315745998879168,-0.016437970837292207,0.0,0.0,0.010453101907147289
189.0,0.04092000052332878,-0.0059710000641644,0.010386999696493149,0.999176025390625,-0.029353000223636627,0.0279690008610487,0.0020920000970363617,0.9988124180706052,0.0,0.0,0.048721181307011835,0.02391066023780853,0.033940979574855326,-0.1208,-0.15955395738362085,-0.10537508753687902,0.0,0.022183482549775212,0.0258048742701432,-0.1208,0.1320280719776853,-0.1135797537593804,0.0007489499198180246,0.13649647420394737,-0.08705449358556012,0.0013183522661352706,-0.13145776261287856,-0.1320266194720593,-0.0164866731447518,0.0,0.0,0.00841028360720718
210.0,0.04092000052332878,-0.0059710000641644,0.010386999696493149,0.999176025390625,-0.029353000223636627,0.0279690008610487,0.0020920000970363617,0.9988080307970457,0.0,0.0,0.048811039891889646,0.021276434957371998,0.03059753979583973,-0.1208,-0.07019585073111402,-0.1985393355427589,0.0,0.022214277256418995,0.02578556194738465,-0.1208,0.13193005784508902,-0.1137364978061734,0.0007342354308873611,0.11949697667572076,-0.07366095007847248,0.001231401466378997,-0.13177009338633194,-0.13240212313024893,-0.016526280658524545,0.0,0.0,0.008410283607207183
235.0,0.04092000052332878,-0.0059710000641644,0.010386999696493149,0.999176025390625,-0.029353000223636627,0.0279690008610487,0.0020920000970363617,0.9988028330275573,0.0,0.0,0.048917284635653396,0.021175118600432134,0.026544885518245066,-0.1208,0.09062151145999496,-0.08105466403944848,0.0,0.022250096946071073,0.02586379121658354,-0.1208,0.13232978262022052,-0.11392050874949058,0.000745892104063109,0.09889152512635514,-0.07314581378973836,0.0006501718565987954,-0.1321392517757151,-0.1328462235754581,-0.016573110791946084,0.0,0.0,0.00841028360720718
257.0,0.010394999757409096,-0.07856900244951248,-0.010134999640285969,0.9992190003395081,-0.028996000066399574,0.026763999834656715,0.002131999935954809,0.9988061129160868,0.0,0.0,0.048850269205576724,0.0221882821698308,0.025835671019666,-0.1208,-0.030901488086022066,0.0,0.0,0.01350036294508962,0.02885557870578732,-0.1208,0.1474477573769623,-0.06930994539954556,0.003908446865609673,0.0957446484691089,-0.07979869239319282,0.0002677461987343462,-0.13232491610577776,-0.13327529565880483,-0.016607987176586226,0.0,0.0,-0.006116865582248861
284.0,0.010394999757409096,-0.07856900244951248,-0.010134999640285969,0.9992190003395081,-0.028996000066399574,0.026763999834656715,0.002131999935954809,0.9988101539216523,0.0,0.0,0.048767575529293235,0.020161955031033463,0.027760681801523465,-0.1208,-0.17126313911754087,0.09062151145999496,0.0,0.013464796059990299,0.028891751053694834,-0.1208,0.1476317599787338,-0.06912912738349225,0.003928831865334594,0.10553393515971664,-0.06949418008728993,0.0008471619020613429,-0.1325541193340194,-0.13380465416109996,-0.016651022904890754,0.0,0.0,-0.006116865582248862
305.0,0.10843999683856964,-0.03885599970817566,-0.016249999403953552,0.9993219971656799,-0.027073999866843224,0.0248780008405447,0.0017509999452158809,0.9988165233361884,0.0,0.0,0.048636947998508144,0.016210617110378665,0.028875161727862,-0.1208,-0.15163727982177425,0.0,0.0,0.01623824384020949,0.01666192701610683,-0.1208,0.08523824135777427,-0.08304601521357634,-0.00024082256637297632,0.11360858430074677,-0.0517714355299255,0.0014794127618233568,-0.1327485952941525,-0.1341251121229081,-0.01667924837915542,0.0,0.0,-0.019509054055432833
331.0,0.10843999683856964,-0.03885599970817566,-0.016249999403953552,0.9993219971656799,-0.027073999866843224,0.0248780008405447,0.0017509999452158809,0.9988287975469431,0.0,0.0,0.04838422460810801,0.013373759116062398,0.02857121265704239,-0.1208,0.03772818404417343,-0.0708849741787032,0.0,0.016302191113737128,0.01661902776751487,-0.1208,0.0850202354131632,-0.08337156204825259,-0.00026934752451726173,0.11206227248078277,-0.03733919187692846,0.0018425334769557537,-0.13301666463018746,-0.13441158036110007,-0.01670815719887084,0.0,0.0,-0.019509054055432833
357.0,0.01565299928188324,-0.1124119982123375,-0.03791400045156479,0.9994329810142517,-0.02459000051021576,0.022964000701904297,0.001075000036507845,0.998844700558789,0.0,0.0,0.04805480377259733,0.015197453540979997,0.02482250745026733,-0.1208,0.06408008150001449,-0.23687155756011286,0.0,0.007133093040922344,0.024343110908184196,-0.1208,0.12428024446464601,-0.03666279835736949,0.003919910224177296,0.09607948876289221,-0.04903117635676636,0.0010371126695342145,-0.13322284200786336,-0.1347590386277468,-0.016736274235677723,0.0,0.0,-0.03302773487493071
